Class	PixelSum	Percentage %	Area [degree^2]
1.0	172184	79.4129719907	1.25052644421
2.0	8102	3.73672291891	0.0588426639582
3.0	22540	10.3956720059	0.163702005137
4.0	217	0.100082556579	0.00157601309293
5.0	8619	3.97516845693	0.0625974969952
6.0	5159	2.37938207092	0.0374684403061
