Class	PixelSum	Percentage %	Area [degree^2]
10.0	44040	3.99455057678	0.3198507678
11.0	5936	0.538411721702	0.0431115839615
20.0	10127	0.918547086536	0.0735496985811
30.0	9692	0.879091375798	0.0703904096621
40.0	24305	2.20453114824	0.176520729141
50.0	627613	56.9262459388	4.55818573868
60.0	4634	0.420316697838	0.0336555054039
61.0	2674	0.242539242559	0.0194205484355
70.0	151832	13.7715849949	1.1027152992
100.0	75197	6.82057719623	0.546135744466
110.0	3883	0.352198907576	0.0282011928104
120.0	21554	1.95500779137	0.156540950254
121.0	92510	8.3909144836	0.671875443442
122.0	42	0.00380951689884	0.00030503479218
130.0	19985	1.81269512436	0.145145721946
150.0	15	0.00136054174958	0.000108940997207
170.0	181	0.0164172037783	0.00131455469963
180.0	1402	0.127165302194	0.0101823518723
190.0	155	0.0140589314124	0.00112572363781
200.0	5	0.000453513916528	3.63136657357e-05
201.0	45	0.00408162524875	0.000326822991622
202.0	7	0.000634919483139	5.083913203e-05
210.0	6315	0.572788076575	0.0458641598242
220.0	353	0.0320180825069	0.00256374480094
