Class	PixelSum	Percentage %	Area [degree^2]
10.0	41509	3.76498183223	0.301468790205
11.0	5659	0.513287050726	0.0410998068797
12.0	7	0.000634919483139	5.083913203e-05
20.0	8875	0.804987201837	0.0644567566809
30.0	8893	0.806619851937	0.0645874858776
40.0	22720	2.0607672367	0.165009297103
50.0	620601	56.2902380222	4.50725945385
60.0	6911	0.626846935425	0.0501927487799
61.0	2679	0.242992756476	0.0194568621012
70.0	151873	13.775303809	1.10301307126
100.0	70459	6.39082740893	0.511724914815
110.0	3999	0.362720430439	0.0290436698554
120.0	37721	3.42139968907	0.273957557043
121.0	92294	8.37132268241	0.670306693083
122.0	40	0.00362811133222	0.000290509325886
130.0	19934	1.80806928241	0.144775322555
150.0	13	0.00117913618297	9.44155309129e-05
170.0	173	0.0156915815119	0.00125645283446
180.0	1336	0.121178918496	0.00970301148459
190.0	80	0.00725622266445	0.000581018651772
200.0	5	0.000453513916528	3.63136657357e-05
201.0	45	0.00408162524875	0.000326822991622
202.0	7	0.000634919483139	5.083913203e-05
210.0	6316	0.572878779358	0.0458714225574
220.0	353	0.0320180825069	0.00256374480094
