Class	PixelSum	Percentage %	Area [degree^2]
10.0	44265	4.01495870302	0.321484882758
11.0	6013	0.545395836017	0.0436708144138
20.0	10286	0.932968829081	0.0747044731515
30.0	9767	0.885894084546	0.0709351146482
40.0	24742	2.24416826455	0.179694543527
50.0	632036	57.3274243493	4.59030880739
60.0	4613	0.418411939389	0.0335029880078
61.0	2679	0.242992756476	0.0194568621012
70.0	151765	13.7655079084	1.10222869608
100.0	76540	6.94239103421	0.555889595082
110.0	3899	0.353650152109	0.0283173965407
120.0	15517	1.40743508855	0.112695830244
121.0	91829	8.32914588817	0.666929522169
122.0	42	0.00380951689884	0.00030503479218
130.0	19996	1.81369285498	0.14522561201
150.0	15	0.00136054174958	0.000108940997207
170.0	176	0.0159636898618	0.0012782410339
180.0	1417	0.128525843944	0.0102912928695
190.0	182	0.0165079065616	0.00132181743278
200.0	5	0.000453513916528	3.63136657357e-05
201.0	45	0.00408162524875	0.000326822991622
202.0	7	0.000634919483139	5.083913203e-05
210.0	6313	0.572606671008	0.0458496343579
220.0	353	0.0320180825069	0.00256374480094
