Class	PixelSum	Percentage %	Area [degree^2]
10.0	38681	3.50847436104	0.280929780865
11.0	5426	0.492153302216	0.0394075900564
12.0	7	0.000634919483139	5.083913203e-05
20.0	8504	0.771336469231	0.0617622826833
30.0	8427	0.764352354916	0.061203052231
40.0	21868	1.98348846533	0.158821448462
50.0	551936	50.0621314066	4.0085638823
60.0	9175	0.832198036829	0.0666355766251
61.0	2706	0.245441731625	0.0196529558962
70.0	151568	13.7476394601	1.10079793765
100.0	67273	6.10184834132	0.488585847008
110.0	3940	0.357368966224	0.0286151685997
120.0	110883	10.0573967213	0.805313639555
121.0	93967	8.52306843888	0.682457245638
122.0	40	0.00362811133222	0.000290509325886
130.0	19842	1.79972462635	0.144107151106
150.0	13	0.00117913618297	9.44155309129e-05
170.0	137	0.0124262813129	0.000994994441159
180.0	1306	0.118457834997	0.00948512949017
190.0	77	0.00698411431453	0.00055923045233
200.0	5	0.000453513916528	3.63136657357e-05
201.0	45	0.00408162524875	0.000326822991622
202.0	7	0.000634919483139	5.083913203e-05
210.0	6316	0.572878779358	0.0458714225574
220.0	353	0.0320180825069	0.00256374480094
