Class	PixelSum	Percentage %	Area [degree^2]
10.0	40484	3.67201147934	0.294024488729
11.0	5602	0.508116992078	0.0406858310903
12.0	7	0.000634919483139	5.083913203e-05
20.0	8736	0.792379514958	0.0634472367735
30.0	8657	0.785213995077	0.0628734808548
40.0	22160	2.00997367805	0.160942166541
50.0	615156	55.7963613671	4.46771387186
60.0	8974	0.813966777385	0.0651757672625
61.0	2684	0.243446270392	0.0194931757669
70.0	151918	13.7793854342	1.10333989425
100.0	69593	6.31227879859	0.505435387909
110.0	3995	0.362357619306	0.0290146189228
120.0	43843	3.97668212847	0.31842000937
121.0	92411	8.38193490805	0.671156432861
122.0	40	0.00362811133222	0.000290509325886
130.0	19933	1.80797857963	0.144768059822
150.0	13	0.00117913618297	9.44155309129e-05
170.0	172	0.0156008787286	0.00124919010131
180.0	1318	0.119546268397	0.00957228228794
190.0	80	0.00725622266445	0.000581018651772
200.0	5	0.000453513916528	3.63136657357e-05
201.0	45	0.00408162524875	0.000326822991622
202.0	7	0.000634919483139	5.083913203e-05
210.0	6316	0.572878779358	0.0458714225574
220.0	353	0.0320180825069	0.00256374480094
