Class	PixelSum	Percentage %	Area [degree^2]
10.0	44268	4.01523081137	0.321506670958
11.0	6022	0.546212161066	0.0437361790121
20.0	10315	0.935599209797	0.0749150924128
30.0	9760	0.885259165063	0.0708842755161
40.0	24804	2.24979183711	0.180144832982
50.0	632475	57.3672428712	4.59349714724
60.0	4611	0.418230533822	0.0334884625415
61.0	2679	0.242992756476	0.0194568621012
70.0	151671	13.7569818467	1.10154599916
100.0	76826	6.96833203024	0.557966736763
110.0	3903	0.354012963242	0.0283464474733
120.0	14802	1.34258259849	0.107502976044
121.0	91776	8.32433864066	0.666544597312
122.0	42	0.00380951689884	0.00030503479218
130.0	20011	1.81505339673	0.145334553008
150.0	15	0.00136054174958	0.000108940997207
170.0	176	0.0159636898618	0.0012782410339
180.0	1422	0.128979357861	0.0103276065352
190.0	201	0.0182312594444	0.00145980936258
200.0	5	0.000453513916528	3.63136657357e-05
201.0	45	0.00408162524875	0.000326822991622
202.0	7	0.000634919483139	5.083913203e-05
210.0	6313	0.572606671008	0.0458496343579
220.0	353	0.0320180825069	0.00256374480094
