SOURCE_ID,n,GiZScore,GiPValue,NNeighbors,Gi_Bin,ID_0,ISO,NAME_0,NAME_1,NAME_2
"0","1",-0.79867067325,0.42448140326,"1","0","154",MMR,Myanmar,Tanintharyi,Dawei
"1","6",-0.40831251905,0.68304425045,"46","0","154",MMR,Myanmar,Tanintharyi,Dawei
"2","2",-0.54921847316,0.58285553085,"47","0","154",MMR,Myanmar,Tanintharyi,Dawei
"3","9",-0.88312692992,0.37716770499,"50","0","154",MMR,Myanmar,Tanintharyi,Dawei
"4","3",-2.50027057090,0.01240984856,"51","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"5","4",-0.79257794948,0.42802376707,"51","0","154",MMR,Myanmar,Tanintharyi,Dawei
"6","1",-0.80228905067,0.42238578190,"53","0","154",MMR,Myanmar,Tanintharyi,Dawei
"7","1",-1.19829334877,0.23080285679,"57","0","154",MMR,Myanmar,Tanintharyi,Dawei
"8","6",-1.36303883233,0.17287027256,"60","0","154",MMR,Myanmar,Tanintharyi,Dawei
"9","19",-2.31190161284,0.02078310583,"64","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"10","3",-1.33689079209,0.18125828690,"56","0","154",MMR,Myanmar,Tanintharyi,Dawei
"11","14",-1.38111345023,0.16724408065,"60","0","154",MMR,Myanmar,Tanintharyi,Dawei
"12","9",-1.41498118812,0.15707401173,"63","0","154",MMR,Myanmar,Tanintharyi,Dawei
"13","3",-1.69874006512,0.08936817086,"68","-1","154",MMR,Myanmar,Tanintharyi,Dawei
"14","7",-1.48318311118,0.13802576709,"68","0","154",MMR,Myanmar,Tanintharyi,Dawei
"15","4",-2.03222546227,0.04213083633,"70","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"16","12",-1.85489283908,0.06361153078,"72","-1","154",MMR,Myanmar,Tanintharyi,Dawei
"17","14",-1.76813723559,0.07703796384,"73","-1","154",MMR,Myanmar,Tanintharyi,Dawei
"18","1",0.36208648194,0.71728740582,"70","0","154",MMR,Myanmar,Tanintharyi,Dawei
"19","1",-0.30444578132,0.76078829399,"37","0","154",MMR,Myanmar,Tanintharyi,Dawei
"20","11",-0.67070781683,0.50240668654,"44","0","154",MMR,Myanmar,Tanintharyi,Dawei
"21","1",-1.04864999082,0.29433925393,"49","0","154",MMR,Myanmar,Tanintharyi,Dawei
"22","1",-1.58564018747,0.11282095443,"63","0","154",MMR,Myanmar,Tanintharyi,Dawei
"23","31",-1.91931618660,0.05494433074,"77","-1","154",MMR,Myanmar,Tanintharyi,Dawei
"24","4",-1.06284367405,0.28785286573,"81","0","154",MMR,Myanmar,Tanintharyi,Dawei
"25","10",-1.74859943650,0.08036028379,"82","-1","154",MMR,Myanmar,Tanintharyi,Dawei
"26","5",-0.28504961124,0.77560613390,"80","0","154",MMR,Myanmar,Tanintharyi,Dawei
"27","13",0.46444974259,0.64232556028,"77","0","154",MMR,Myanmar,Tanintharyi,Dawei
"28","4",0.96476109738,0.33466449746,"74","0","154",MMR,Myanmar,Tanintharyi,Dawei
"29","1",1.38304503468,0.16665105765,"66","0","154",MMR,Myanmar,Tanintharyi,Dawei
"31","4",0.93498606036,0.34979549445,"27","0","154",MMR,Myanmar,Tanintharyi,Dawei
"32","28",0.07361376914,0.94131771468,"34","0","154",MMR,Myanmar,Tanintharyi,Dawei
"33","19",-0.45347678746,0.65020545589,"41","0","154",MMR,Myanmar,Tanintharyi,Dawei
"34","99",-0.98219231563,0.32600512534,"49","0","154",MMR,Myanmar,Tanintharyi,Dawei
"35","98",-1.48638961623,0.13717609479,"56","0","154",MMR,Myanmar,Tanintharyi,Dawei
"36","53",-1.78627162716,0.07405528854,"64","-1","154",MMR,Myanmar,Tanintharyi,Dawei
"37","20",-2.07517568349,0.03797025542,"73","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"38","5",-2.06372384480,0.03904390720,"78","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"39","1",0.74360954357,0.45711273373,"89","0","154",MMR,Myanmar,Tanintharyi,Dawei
"40","8",1.35358756030,0.17586799784,"83","0","154",MMR,Myanmar,Tanintharyi,Dawei
"41","16",1.86711919907,0.06188494389,"78","1","154",MMR,Myanmar,Tanintharyi,Dawei
"42","4",1.90898300101,0.05626428460,"75","1","154",MMR,Myanmar,Tanintharyi,Dawei
"43","11",1.96436703401,0.04948754298,"72","2","154",MMR,Myanmar,Tanintharyi,Dawei
"44","6",1.53687794898,0.12432320036,"64","0","154",MMR,Myanmar,Tanintharyi,Dawei
"45","2",0.40296837371,0.68697149162,"31","0","154",MMR,Myanmar,Tanintharyi,Dawei
"46","14",-0.19774330348,0.84324590746,"37","0","154",MMR,Myanmar,Tanintharyi,Dawei
"47","21",-0.89508967763,0.37073916135,"47","0","154",MMR,Myanmar,Tanintharyi,Dawei
"48","68",-1.37119624487,0.17031378849,"55","0","154",MMR,Myanmar,Tanintharyi,Dawei
"49","64",-1.64889021929,0.09917012725,"62","-1","154",MMR,Myanmar,Tanintharyi,Dawei
"50","57",-1.99866034155,0.04564511673,"70","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"51","4",-2.24787859491,0.02458393243,"80","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"52","7",0.13005309658,0.89652441839,"102","0","154",MMR,Myanmar,Tanintharyi,Dawei
"53","15",0.57394972325,0.56600182675,"97","0","154",MMR,Myanmar,Tanintharyi,Dawei
"54","29",1.15454138687,0.24827830073,"90","0","154",MMR,Myanmar,Tanintharyi,Dawei
"55","19",1.31383964001,0.18890017471,"85","0","154",MMR,Myanmar,Tanintharyi,Dawei
"56","51",1.46206149985,0.14372435775,"82","0","154",MMR,Myanmar,Tanintharyi,Dawei
"57","12",1.79529664028,0.07260645006,"77","1","154",MMR,Myanmar,Tanintharyi,Dawei
"58","12",1.97880646296,0.04783780057,"70","2","154",MMR,Myanmar,Tanintharyi,Dawei
"59","8",0.51986895205,0.60315491876,"66","0","154",MMR,Myanmar,Tanintharyi,Dawei
"60","7",-1.83996496844,0.06577338060,"67","-1","154",MMR,Myanmar,Tanintharyi,Dawei
"61","5",-2.14429393665,0.03200934234,"76","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"62","8",-2.50708646167,0.01217309309,"87","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"63","6",-2.04032887107,0.04131758110,"93","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"64","1",-0.52126229450,0.60218406575,"100","0","154",MMR,Myanmar,Tanintharyi,Dawei
"65","1",0.55249278826,0.58061077655,"107","0","154",MMR,Myanmar,Tanintharyi,Dawei
