SOURCE_ID,n,GiZScore,GiPValue,NNeighbors,Gi_Bin
"0","1",-0.80689385592,0.41972764632,"2","0"
"1","1",-0.56980888567,0.56880733091,"1","0"
"2","3",-0.73592475820,0.46177649483,"13","0"
"3","1",-0.86508189012,0.38699385279,"14","0"
"4","4",-0.86508189012,0.38699385279,"14","0"
"5","2",-0.86508189012,0.38699385279,"14","0"
"6","3",-0.86508189012,0.38699385279,"14","0"
"7","1",-0.86508189012,0.38699385279,"14","0"
"8","2",-1.02050971925,0.30748679630,"13","0"
"9","2",-0.31737029795,0.75096264244,"1","0"
"10","5",-0.69255104681,0.48859134522,"10","0"
"11","1",-0.73592475820,0.46177649483,"13","0"
"12","3",-0.86508189012,0.38699385279,"14","0"
"13","1",-0.86508189012,0.38699385279,"14","0"
"14","4",-0.93373346274,0.35044141032,"14","0"
"15","2",-1.02050971925,0.30748679630,"13","0"
"16","4",0.26552437352,0.79060553643,"2","0"
"17","2",-0.31737029795,0.75096264244,"1","0"
"18","2",-0.71342636948,0.47558196573,"5","0"
"19","1",0.35202393476,0.72482031325,"17","0"
"20","1",0.06603243846,0.94735199964,"19","0"
"21","2",0.06603243846,0.94735199964,"19","0"
"22","1",-0.71342636948,0.47558196573,"5","0"
"23","4",-0.06627358363,0.94716001418,"20","0"
"24","8",0.06603243846,0.94735199964,"19","0"
"25","9",0.06603243846,0.94735199964,"19","0"
"26","1",-0.91245807290,0.36152764141,"11","0"
"27","12",-0.06627358363,0.94716001418,"20","0"
"28","9",0.06603243846,0.94735199964,"19","0"
"29","1",0.06603243846,0.94735199964,"19","0"
"30","1",0.06603243846,0.94735199964,"19","0"
"31","4",2.18452102197,0.02892398427,"21","2"
"32","2",2.01227961200,0.04419047037,"22","2"
"33","2",1.62467671404,0.10423146158,"22","0"
"34","1",0.50794956223,0.61148871749,"14","0"
"35","1",1.79832575011,0.07212540144,"24","1"
"36","1",0.50794956223,0.61148871749,"14","0"
"37","2",-0.31737029795,0.75096264244,"1","0"
