SOURCE_ID,n,GiZScore,GiPValue,NNeighbors,Gi_Bin
"0","2",-2.34340467481,0.01910864455,"10","-2"
"1","1",-2.16597008039,0.03031347334,"11","-2"
"2","1",-1.14480483473,0.25229003143,"13","0"
"3","1",-1.96977183153,0.04886452628,"14","-2"
"4","1",-2.59128439538,0.00956184360,"15","-3"
"5","20",-1.77485643822,0.07592159463,"13","-1"
"6","1",-0.80096213354,0.42315357505,"1","0"
"7","1",0.33333946613,0.73887805211,"17","0"
"8","10",-0.74975453230,0.45340256339,"17","0"
"9","6",-2.14685972386,0.03180445090,"18","-2"
"10","1",-2.64776020277,0.00810269774,"20","-3"
"11","5",-2.42567219355,0.01528006508,"20","-2"
"12","2",-2.32230791851,0.02021636148,"19","-2"
"13","7",-2.31281649551,0.02073273046,"19","-2"
"14","6",-2.20535252993,0.02742936636,"18","-2"
"15","1",-2.00925717625,0.04450986689,"20","-2"
"16","1",1.10190627782,0.27050243647,"10","0"
"17","9",1.08881768472,0.27623430823,"14","0"
"18","1",-0.08660511312,0.93098540150,"21","0"
"19","21",-2.79038637736,0.00526451747,"24","-3"
"20","5",-2.42807102681,0.01517937023,"22","-2"
"21","5",-2.46902737730,0.01354808529,"24","-2"
"22","8",-2.16339713553,0.03051064771,"23","-2"
"23","5",-2.19133295507,0.02842770693,"21","-2"
"24","5",-1.53191178570,0.12554420476,"21","0"
"25","1",-0.78777312550,0.43082943032,"20","0"
"26","4",-0.67746197872,0.49811289030,"1","0"
"27","2",-0.15534077898,0.87655266885,"8","0"
"28","20",1.10190627782,0.27050243647,"10","0"
"29","19",1.63924800786,0.10116161924,"12","0"
"30","74",0.86485781721,0.38711684164,"17","0"
"31","84",0.53461040438,0.59291928983,"19","0"
"32","48",0.20236924896,0.83962806692,"20","0"
"33","9",-0.61698471906,0.53724480836,"24","0"
"34","2",-2.55621359822,0.01058181408,"25","-2"
"35","44",-2.44594783361,0.01444719024,"26","-2"
"36","1",-2.34193300918,0.01918415798,"28","-2"
"37","2",-2.16949187897,0.03004536025,"28","-2"
"38","9",-1.64450458768,0.10007201744,"25","0"
"39","21",-1.77932238845,0.07518692249,"26","-1"
"40","3",-1.26324445600,0.20650136570,"25","0"
"41","11",-0.95431556302,0.33992394435,"23","0"
"42","9",-0.31961766559,0.74925818160,"19","0"
"43","13",1.07901064004,0.28058300094,"12","0"
"44","15",1.25005534136,0.21127935621,"15","0"
"45","52",0.86485781721,0.38711684164,"17","0"
"46","46",0.66079496761,0.50874381473,"18","0"
"47","35",0.16444490739,0.86938091380,"19","0"
"48","1",-2.45407741221,0.01412465710,"26","-2"
"49","2",-2.54350277680,0.01097471847,"26","-2"
"50","6",-2.65711650160,0.00788122021,"30","-3"
"51","2",-2.19844447443,0.02791744731,"33","-2"
"52","9",-1.80538691180,0.07101415781,"31","-1"
"53","22",-1.71760735715,0.08586825748,"30","-1"
"54","37",-1.67069935431,0.09478107648,"32","-1"
"55","50",-1.25760906614,0.20853319762,"29","0"
"56","14",-0.60866307013,0.54274779342,"26","0"
"57","28",-0.62544153485,0.53168131264,"24","0"
"58","11",-1.02340593860,0.30611596699,"23","0"
"59","5",0.66858842389,0.50375806332,"16","0"
"60","2",-0.53830755687,0.59036473741,"18","0"
"61","11",-1.86613895374,0.06202192726,"21","-1"
"62","1",-2.15476083859,0.03118055422,"23","-2"
