SOURCE_ID,n,GiZScore,GiPValue,NNeighbors,Gi_Bin,ID_0,ISO,NAME_0,NAME_1,NAME_2
"0","4",-2.51699179810,0.01183615845,"37","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"2","3",-2.46859610825,0.01356442216,"38","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"3","8",-2.64856643245,0.00808339604,"44","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"4","1",-2.58930682150,0.00961693645,"48","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"5","1",-2.96706295631,0.00300659389,"57","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"7","5",-2.63369996388,0.00844600859,"44","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"8","29",-2.64124907975,0.00826009675,"49","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"9","26",-2.85686396347,0.00427849165,"54","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"10","2",-3.07302545939,0.00211900409,"59","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"11","2",-3.20846632264,0.00133444937,"62","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"12","4",-3.37043866463,0.00075048611,"65","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"14","1",-2.17058893965,0.02996225890,"27","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"15","7",-2.60305970437,0.00923958618,"43","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"16","11",-2.73999699619,0.00614397459,"49","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"17","2",-2.85686396347,0.00427849165,"54","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"18","23",-3.07302545939,0.00211900409,"59","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"19","4",-3.66870586803,0.00024378135,"70","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"20","2",-3.79134466004,0.00014983385,"71","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"21","3",-3.68975210009,0.00022447269,"68","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"23","3",-1.88860616853,0.05894461984,"21","-1","154",MMR,Myanmar,Tanintharyi,Dawei
"24","10",-2.29328487701,0.02183160932,"33","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"25","2",-2.32937568559,0.01983917200,"36","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"26","13",-2.60250453064,0.00925455924,"42","-3","154",MMR,Myanmar,Tanintharyi,Dawei
