SOURCE_ID,n,GiZScore,GiPValue,NNeighbors,Gi_Bin,ID_0,ISO,NAME_0,NAME_1,NAME_2
"0","2",-1.60953942931,0.10749844055,"9","0","154",MMR,Myanmar,Tanintharyi,Dawei
"1","3",-2.26635319817,0.02342976669,"16","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"2","7",-2.09534468788,0.03614036265,"14","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"3","1",-1.77242187611,0.07632455307,"11","-1","154",MMR,Myanmar,Tanintharyi,Dawei
"4","2",-2.26635319817,0.02342976669,"16","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"5","2",-2.09534468788,0.03614036265,"14","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"6","2",-2.18108343708,0.02917724567,"16","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"7","1",-2.44618330120,0.01443775771,"18","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"8","3",-2.20240087735,0.02763700397,"16","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"9","1",-2.18108343708,0.02917724567,"16","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"10","2",-1.21205586317,0.22549101978,"4","0","154",MMR,Myanmar,Tanintharyi,Dawei
"11","2",-1.89456712061,0.05814977419,"10","-1","154",MMR,Myanmar,Tanintharyi,Dawei
"12","1",-2.18108343708,0.02917724567,"16","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"13","2",-2.27506299209,0.02290215131,"17","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"14","1",-1.89456712061,0.05814977419,"10","-1","154",MMR,Myanmar,Tanintharyi,Dawei
"15","1",-2.41568666558,0.01570557000,"21","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"16","1",-2.44283376711,0.01457244780,"20","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"17","1",-1.95199537663,0.05093875353,"11","-1","154",MMR,Myanmar,Tanintharyi,Dawei
"21","3",-0.89484239776,0.37087135227,"35","0","154",MMR,Myanmar,Tanintharyi,Dawei
"22","1",-1.15570414946,0.24780221010,"33","0","154",MMR,Myanmar,Tanintharyi,Dawei
"23","2",-1.39950371430,0.16166198531,"30","0","154",MMR,Myanmar,Tanintharyi,Dawei
"24","1",-2.20240087735,0.02763700397,"16","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"34","1",-0.58691984242,0.55725754567,"15","0","154",MMR,Myanmar,Tanintharyi,Dawei
"35","1",-0.59916721042,0.54906138923,"17","0","154",MMR,Myanmar,Tanintharyi,Dawei
"36","4",-1.04638026292,0.29538551672,"40","0","154",MMR,Myanmar,Tanintharyi,Dawei
"37","2",-2.37503090042,0.01754748112,"19","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"40","5",0.26981578748,0.78730197678,"17","0","154",MMR,Myanmar,Tanintharyi,Dawei
"41","2",-2.47163219172,0.01344978153,"21","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"42","1",-2.46193435245,0.01381899579,"20","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"51","1",0.55743714388,0.57722879595,"15","0","154",MMR,Myanmar,Tanintharyi,Dawei
"52","3",0.49075366230,0.62360068902,"18","0","154",MMR,Myanmar,Tanintharyi,Dawei
"53","3",-0.02155348329,0.98280413986,"22","0","154",MMR,Myanmar,Tanintharyi,Dawei
"54","4",-0.51788924150,0.60453555080,"27","0","154",MMR,Myanmar,Tanintharyi,Dawei
"55","3",-0.50660047415,0.61243517753,"30","0","154",MMR,Myanmar,Tanintharyi,Dawei
"56","1",-0.38907642321,0.69721961456,"32","0","154",MMR,Myanmar,Tanintharyi,Dawei
"57","1",-0.81989985666,0.41227320623,"30","0","154",MMR,Myanmar,Tanintharyi,Dawei
"58","1",-2.55522007981,0.01061206774,"22","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"59","2",-2.60990353153,0.00905677586,"22","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"60","5",-2.89248906566,0.00382202486,"27","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"61","3",-3.11401617655,0.00184559371,"31","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"62","2",-2.98504275060,0.00283538694,"32","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"63","10",-1.87724355175,0.06048472094,"26","-1","154",MMR,Myanmar,Tanintharyi,Dawei
"64","1",0.18143413204,0.85602683002,"23","0","154",MMR,Myanmar,Tanintharyi,Dawei
