SOURCE_ID,n,GiZScore,GiPValue,NNeighbors,Gi_Bin
"0","2",-0.60102929869,0.54782047528,"1","0"
"1","5",-1.45875394834,0.14463284175,"7","0"
"2","2",-0.09574402514,0.92372387449,"4","0"
"3","1",-1.90490933721,0.05679185731,"12","-1"
"4","1",-1.87904921515,0.06023777353,"13","-1"
"5","2",-1.76110372728,0.07822084830,"9","-1"
"6","2",-1.49346522842,0.13531544961,"14","0"
"7","1",-1.52240247661,0.12790826466,"9","0"
"8","5",-1.71990542822,0.08544963367,"13","-1"
"9","5",-2.04155730365,0.04119546420,"16","-2"
"10","9",-1.98769862712,0.04684503086,"16","-2"
"11","4",-1.93383995059,0.05313280913,"16","-1"
"12","2",-2.04428026655,0.04092586756,"15","-2"
"13","5",-1.30469732026,0.19199593434,"12","0"
"14","27",-1.20183374287,0.22942797116,"11","0"
"15","1",-1.34609125246,0.17827308940,"12","0"
"16","2",-1.55306091348,0.12040858285,"12","0"
"17","2",-1.81947490162,0.06883900853,"14","-1"
"18","3",-1.87747229229,0.06045339142,"15","-1"
"19","1",-1.61068789141,0.10724776618,"16","0"
"20","3",-1.24416371362,0.21343933963,"14","0"
"21","1",-1.76220302016,0.07803500202,"17","-1"
"22","1",-1.90422744998,0.05688056819,"20","-1"
"23","2",-1.63565595830,0.10191161179,"18","0"
"24","1",-1.79164341654,0.07319010373,"20","-1"
"25","4",-2.12690933829,0.03342761681,"18","-2"
"26","1",-1.36183190763,0.17325093936,"13","0"
"27","2",-2.02527070795,0.04283957461,"18","-2"
"28","3",-2.11691240827,0.03426728238,"21","-2"
"29","1",-1.80772684989,0.07064902358,"20","-1"
"30","2",-1.60177641485,0.10920506028,"18","0"
"31","5",-1.65765981054,0.09738615003,"17","-1"
"32","3",-1.55311660091,0.12039528077,"17","0"
"33","3",-1.21216166521,0.22545052495,"18","0"
"34","4",-1.46706475400,0.14235844103,"16","0"
"35","5",-1.45511114922,0.14563849307,"14","0"
"36","1",-1.69856464979,0.08940124181,"19","-1"
"37","4",-1.50111581838,0.13332560812,"24","0"
"38","20",-1.29523410043,0.19523948459,"24","0"
"39","2",-1.00111736049,0.31677008634,"24","0"
"40","2",-1.17002714127,0.24199006706,"22","0"
"41","6",-1.84407548971,0.06517213939,"16","-1"
"42","1",-1.45163347384,0.14660354608,"8","0"
"43","1",-1.22344236337,0.22116268393,"11","0"
"44","6",-1.32087187202,0.18654409000,"14","0"
"45","12",-1.39558258887,0.16284022853,"15","0"
"46","1",-1.68207004506,0.09255525817,"19","-1"
"47","2",-1.72730968315,0.08411206108,"20","-1"
"48","2",-1.63080908305,0.10293061027,"20","0"
"49","6",-1.67905938310,0.09314047107,"20","-1"
"50","3",-1.62864078359,0.10338908528,"16","0"
"51","2",-2.22108622541,0.02634512182,"16","-2"
"52","7",-1.08761784341,0.27676386703,"26","0"
"53","7",-0.80481071902,0.42092892250,"26","0"
"54","16",-1.23641075244,0.21630594493,"24","0"
"55","13",-1.82199344726,0.06845597992,"18","-1"
"56","2",-1.66605858482,0.09570174635,"14","-1"
"57","1",-1.29578686852,0.19504892337,"10","0"
"58","2",-0.92564934993,0.35462824882,"9","0"
"59","23",-1.24260642196,0.21401292617,"12","0"
"60","8",-1.23367715571,0.21732325313,"16","0"
"61","7",-1.27992075210,0.20057303421,"18","0"
"62","2",-1.56660781193,0.11720639074,"19","0"
"63","5",-1.84997574658,0.06431704531,"21","-1"
"64","3",-1.92560630331,0.05415355107,"12","-1"
"65","2",-1.24247406744,0.21406172662,"13","0"
"66","1",-0.48375148108,0.62856225416,"18","0"
"67","11",-0.69168786926,0.48913337142,"26","0"
"68","6",-0.40722820580,0.68384038832,"27","0"
"69","1",-0.32427019829,0.74573348055,"25","0"
"70","5",-1.03346360493,0.30138700876,"21","0"
"71","1",-1.63258623086,0.10255604906,"19","0"
"72","1",-1.76194378282,0.07807879622,"14","-1"
"73","1",-1.80142450670,0.07163599637,"12","-1"
"74","3",-1.59401285181,0.11093315641,"9","0"
"75","21",-1.51826886437,0.12894663341,"17","0"
"76","11",-1.80772684989,0.07064902358,"20","-1"
"77","1",-0.16189581833,0.87138789592,"18","0"
"78","26",-0.24763381505,0.80441774504,"20","0"
"79","38",-0.03988788449,0.96818251019,"23","0"
"80","1",-1.94630326941,0.05161832110,"12","-1"
"81","4",-1.94630326941,0.05161832110,"12","-1"
"82","2",-1.72621752804,0.08430828582,"10","-1"
"83","1",-0.95131176128,0.34144614996,"2","0"
"84","1",-1.22258109407,0.22148798038,"13","0"
"85","1",-1.50678790505,0.13186503076,"15","0"
"86","12",-1.53887632271,0.12383449253,"16","0"
"87","5",-1.53569273264,0.12461375830,"17","0"
"88","2",-1.40161785437,0.16102939247,"13","0"
"89","10",0.11957475313,0.90482002030,"17","0"
"90","17",0.24779870873,0.80429015429,"19","0"
"91","8",0.08138951156,0.93513219001,"21","0"
"92","10",0.21878575206,0.82681694637,"20","0"
"93","1",-2.22108622541,0.02634512182,"16","-2"
"94","1",-2.13695136336,0.03260194770,"15","-2"
"95","5",-2.16466161443,0.03041360874,"14","-2"
"96","1",-1.30169483242,0.19302072681,"14","0"
"97","2",-1.30987684537,0.19023750137,"11","0"
"98","5",0.10620171862,0.91542230741,"20","0"
"99","16",-0.09571376956,0.92374790459,"22","0"
"100","19",-0.82435059893,0.40974038379,"19","0"
"101","1",-1.65259573002,0.09841316769,"18","-1"
"102","4",-1.97445139278,0.04833043924,"18","-2"
"103","1",-2.45731646752,0.01399793150,"19","-2"
"104","2",-2.30234293657,0.02131584026,"17","-2"
"105","8",-2.54756478394,0.01084777094,"20","-2"
"106","2",-2.57973165063,0.00988771171,"20","-3"
"107","7",-1.60538820572,0.10840839836,"17","0"
"108","3",-0.82226884241,0.41092391333,"14","0"
"109","2",-1.04354433378,0.29669627409,"13","0"
"110","1",-1.01403923841,0.31056404332,"14","0"
"111","1",-1.05633372704,0.29081578785,"12","0"
"112","2",-1.16775947246,0.24290382021,"4","0"
"113","1",-0.62938634892,0.52909615647,"3","0"
"114","1",-0.95131176128,0.34144614996,"2","0"
"115","1",-0.92564934993,0.35462824882,"9","0"
"116","4",-1.29648654035,0.19480791422,"7","0"
"117","5",-0.82435059893,0.40974038379,"19","0"
"118","7",-1.50084499610,0.13339565749,"17","0"
"119","4",-2.40281388380,0.01626946541,"20","-2"
"120","1",-2.51539791724,0.01188981041,"20","-2"
"121","7",-2.44082186279,0.01465388116,"19","-2"
"122","1",-2.72010786331,0.00652606247,"22","-3"
"123","1",-2.79522947408,0.00518628875,"24","-3"
"124","2",-1.84181442603,0.06550229917,"23","-1"
"125","2",-0.78634379423,0.43166610894,"22","0"
"126","1",-0.20124930671,0.84050363903,"21","0"
"127","1",-0.26405793299,0.79173527860,"21","0"
"128","1",-0.37397302898,0.70842438322,"21","0"
"129","2",-1.00888440452,0.31303008913,"18","0"
"130","6",-1.06524828932,0.28676360244,"17","0"
"131","7",-1.06524828932,0.28676360244,"17","0"
"132","11",-1.23948697203,0.21516523425,"17","0"
"133","4",-1.14391269483,0.25265986497,"16","0"
"134","11",-1.00636398227,0.31424052651,"15","0"
"135","7",-0.62938634892,0.52909615647,"3","0"
"136","8",-0.62938634892,0.52909615647,"3","0"
"137","10",-1.45163347384,0.14660354608,"8","0"
"138","1",-0.99486219882,0.31980330330,"14","0"
"139","17",-0.78395334992,0.43306749057,"15","0"
"140","8",-0.94112531763,0.34664065400,"18","0"
"141","1",-2.09302979484,0.03634649492,"18","-2"
"142","5",-2.40783265332,0.01604753503,"19","-2"
"143","3",-2.65871852779,0.00784384637,"22","-3"
"144","2",-2.47381107225,0.01336803691,"19","-2"
"145","1",-0.79523564254,0.42647644929,"24","0"
"146","1",0.31227742236,0.75482969752,"26","0"
"147","12",0.25909113751,0.79556492290,"27","0"
"148","8",0.14030476967,0.88841919599,"23","0"
"149","7",-0.53541768341,0.59236106714,"23","0"
"150","1",-1.29280581232,0.19607822964,"22","0"
"151","9",-1.33568334566,0.18165279518,"19","0"
"152","14",-1.11052303486,0.26677372543,"18","0"
"153","12",-1.23948697203,0.21516523425,"17","0"
"154","8",-1.13494376240,0.25639890107,"17","0"
"155","3",-1.11756929844,0.26375100539,"15","0"
"156","2",-1.47428818882,0.14040401392,"14","0"
"157","9",-1.37470270687,0.16922363171,"11","0"
"158","1",-1.47694145171,0.13969133223,"8","0"
