SOURCE_ID,n,GiZScore,GiPValue,NNeighbors,Gi_Bin,ID_0,ISO,NAME_0,NAME_1,NAME_2
"0","2",-0.60102929869,0.54782047528,"1","0","154",MMR,Myanmar,Tanintharyi,Dawei
"1","5",-2.94184338424,0.00326264890,"51","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"2","2",-3.24925939804,0.00115705914,"57","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"3","1",-2.34762568612,0.01889349760,"41","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"4","1",-2.51271424463,0.01198063343,"44","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"5","2",-2.56215340395,0.01040253595,"64","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"6","2",-2.25391884841,0.02420127369,"55","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"7","1",-2.33591320616,0.01949576554,"31","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"8","5",-2.45492307578,0.01409147387,"35","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"9","5",-2.26781195099,0.02334067069,"40","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"10","9",-2.66143138663,0.00778091974,"46","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"11","4",-2.78437808373,0.00536304786,"48","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"12","2",-2.95204352971,0.00315678426,"51","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"13","5",-3.18088404959,0.00146826383,"68","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"14","27",-2.93966080464,0.00328571725,"73","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"15","1",-2.99294770176,0.00276297091,"74","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"16","2",-2.53981827230,0.01109100810,"74","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"17","2",-2.77617825002,0.00550020446,"73","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"18","3",-2.67379191344,0.00749989718,"68","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"19","1",-2.27666174866,0.02280643241,"60","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"20","3",-2.43364807572,0.01494752014,"59","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"21","1",-2.53463261520,0.01125653110,"39","-2","154",MMR,Myanmar,Tanintharyi,Dawei
"22","1",-2.58769670496,0.00966200120,"45","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"23","2",-2.78437808373,0.00536304786,"48","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"24","1",-2.89348323472,0.00380994630,"50","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"25","4",-3.10328932968,0.00191382438,"54","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"26","1",-2.88704989241,0.00388872561,"79","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"27","2",-2.85603987825,0.00428961253,"77","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"28","3",-2.80789858692,0.00498659275,"72","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"29","1",-2.73265758027,0.00628256103,"70","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"30","2",-3.02141914546,0.00251592823,"69","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"31","5",-3.26486434527,0.00109516513,"58","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"32","3",-3.45747061552,0.00054527170,"62","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"33","3",-3.24230310897,0.00118567844,"69","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"34","4",-2.92677283477,0.00342498947,"75","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"35","5",-2.92851054312,0.00340590282,"79","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"36","1",-2.94682198886,0.00321057968,"85","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"37","4",-3.02139687782,0.00251611329,"83","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"38","20",-3.01376725103,0.00258025672,"80","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"39","2",-3.08795994083,0.00201535636,"80","-3","154",MMR,Myanmar,Tanintharyi,Dawei
"40","2",-3.06947675555,0.00214434092,"79","-3","154",MMR,Myanmar,Tanintharyi,Dawei
