Class	PixelSum	Percentage %	Area [degree^2]
10.0	182346	9.73863982905	1.32433033845
11.0	52122	2.7837045242	0.378548177095
20.0	7470	0.398953854338	0.0542526166092
30.0	40922	2.18554078008	0.297205565847
40.0	270665	14.4555348038	1.96576766727
50.0	254757	13.6059286572	1.85023210837
60.0	128720	6.87461045921	0.9348590107
61.0	322	0.0171972076435	0.00233860007338
70.0	256948	13.7229444397	1.86614475669
100.0	458965	24.5121627518	3.33334031888
110.0	225	0.0120166823596	0.00163411495811
120.0	34626	1.84928730392	0.251479397953
121.0	151002	8.06463586515	1.09668723069
122.0	8	0.000427259817229	5.81018651772e-05
130.0	24331	1.29945732662	0.176709560203
170.0	98	0.00523393276105	0.00071174784842
180.0	645	0.0344478227641	0.00468446287991
190.0	1082	0.0577868902802	0.00785827726521
210.0	7143	0.381489609308	0.0518777028701
