Class	PixelSum	Percentage %	Area [degree^2]
10.0	177740	9.49264498928	1.29087818957
11.0	50373	2.69029484666	0.365845656821
20.0	7260	0.387738284135	0.0527274426483
30.0	39105	2.08849939409	0.284009179719
40.0	261958	13.9905159002	1.90253104976
50.0	247395	13.2127428104	1.79676386694
60.0	148026	7.90569521314	1.07507333684
61.0	316	0.0168767627805	0.0022950236745
70.0	254839	13.6103080704	1.85082765249
100.0	441047	23.5552075762	3.20320666635
110.0	206	0.0110019402936	0.00149612302831
120.0	60965	3.25598684467	0.442772526316
121.0	150653	8.04599665562	1.09415253682
122.0	8	0.000427259817229	5.81018651772e-05
130.0	24177	1.29123257514	0.175591099299
170.0	84	0.0044862280809	0.00061006958436
180.0	642	0.0342876003326	0.00466267468047
190.0	759	0.0405362751596	0.00551241445868
210.0	6844	0.365520773639	0.0497061456591
