Class	PixelSum	Percentage %	Area [degree^2]
10.0	182751	9.7602698573	1.32727174537
11.0	52328	2.79470646449	0.380044300124
20.0	7473	0.399114076769	0.0542744048086
30.0	41136	2.19696998019	0.298759790741
40.0	275531	14.7154155876	2.00110812677
50.0	256464	13.6970952207	1.86262959385
60.0	122154	6.52393696422	0.887171904856
61.0	316	0.0168767627805	0.0022950236745
70.0	255828	13.6631280653	1.85801049557
100.0	466344	24.9062565257	3.38693202677
110.0	216	0.0115360150652	0.00156875035978
120.0	27647	1.47655652087	0.200792783319
121.0	150375	8.03114937698	1.092133497
122.0	8	0.000427259817229	5.81018651772e-05
130.0	24358	1.30089932851	0.176905653998
170.0	91	0.00486008042098	0.00066090871639
180.0	700	0.0373852340075	0.005083913203
190.0	1531	0.0817668475222	0.0111192444483
210.0	7146	0.38164983174	0.0518994910695
