Class	PixelSum	Percentage %	Area [degree^2]
10.0	171963	9.18410999377	1.24892138018
11.0	49021	2.61808793755	0.356026441606
20.0	6949	0.37112855874	0.0504687326395
30.0	38058	2.03258176551	0.276405098114
40.0	261187	13.9493387353	1.8969314825
50.0	234720	12.5358030375	1.7047087243
60.0	149392	7.97864982693	1.08499423032
61.0	315	0.0168233553034	0.00228776094135
70.0	248903	13.293281286	1.80771606852
100.0	435116	23.2384478292	3.16013139605
110.0	195	0.010414458045	0.00141623296369
120.0	93271	4.98136880159	0.677402383367
121.0	151353	8.08338188963	1.09923645002
122.0	8	0.000427259817229	5.81018651772e-05
130.0	23877	1.275210332	0.173412279354
170.0	70	0.00373852340075	0.0005083913203
180.0	652	0.0348216751042	0.00473530201194
190.0	620	0.0331126358352	0.00450289455123
210.0	6727	0.359272098812	0.0488564058808
