Class	PixelSum	Percentage %	Area [degree^2]
10.0	181905	9.71508713163	1.32112747313
11.0	52004	2.7774024419	0.377691174584
20.0	7474	0.399167484246	0.0542816675418
30.0	40703	2.17384454258	0.295615027288
40.0	269693	14.403622736	1.95870829065
50.0	255156	13.6272382406	1.85312993889
60.0	129962	6.94094254584	0.943879325269
61.0	322	0.0171972076435	0.00233860007338
70.0	256985	13.7249205163	1.86641347782
100.0	456023	24.355037954	3.31197335796
110.0	225	0.0120166823596	0.00163411495811
120.0	37774	2.017414042	0.2743424819
121.0	150947	8.06169845391	1.09628778036
122.0	8	0.000427259817229	5.81018651772e-05
130.0	24318	1.29876302942	0.176615144672
170.0	94	0.00502030285244	0.000682696915832
180.0	632	0.0337535255611	0.004590047349
190.0	1028	0.0549028865139	0.00746608967526
210.0	7144	0.381543016785	0.0518849656032
