Class	PixelSum	Percentage %	Area [degree^2]
10.0	182939	9.77031046301	1.32863713921
11.0	52353	2.79604165142	0.380225868452
20.0	7494	0.400235633789	0.0544269222047
30.0	41113	2.19574160822	0.298592747879
40.0	275186	14.696990008	1.99860248383
50.0	255805	13.6618996933	1.85784345271
60.0	122250	6.52906408203	0.887869127238
61.0	315	0.0168233553034	0.00228776094135
70.0	255979	13.6711925943	1.85910716827
100.0	465379	24.8547183103	3.37992348929
110.0	214	0.0114292001109	0.00155422489349
120.0	29072	1.55266217581	0.211142178054
121.0	150734	8.05032266127	1.0947408182
122.0	8	0.000427259817229	5.81018651772e-05
130.0	24362	1.30111295842	0.176934704931
170.0	91	0.00486008042098	0.00066090871639
180.0	694	0.0370647891446	0.00504033680412
190.0	1262	0.0674002361679	0.0091655692317
210.0	7147	0.381703239217	0.0519067538026
