Class	PixelSum	Percentage %	Area [metre^2]
1.0	1277880	3.22228379654	1150092000.0
2.0	212139	0.53492664594	190925100.0
3.0	23531806	59.3374629677	21178625400.0
4.0	1977978	4.98764082646	1780180200.0
5.0	416102	1.04923680808	374491800.0
6.0	8081313	20.3777224267	7273181700.0
7.0	222394	0.560785506188	200154600.0
8.0	3159062	7.96584522402	2843155800.0
9.0	778913	1.96409579837	701021700.0
