Class	PixelSum	Percentage %	Area [degree^2]
1.0	57739	0.137296961231	0.00419376533062
2.0	27155716	64.5732916546	1.97240513845
4.0	1812885	4.31084018706	0.131675544457
5.0	303208	0.720995116314	0.0220229515296
6.0	9366221	22.2718384717	0.680298115809
7.0	727877	1.73081106791	0.0528679978447
8.0	732951	1.74287647918	0.0532365384375
9.0	1110785	2.64132397653	0.0806798112674
10.0	786717	1.87072608546	0.0571417322712
