Class	PixelSum	Percentage %	Area [degree^2]
1.0	371616	78.5123024072	2.69894784121
2.0	30960	6.54100168596	0.224854218236
3.0	802	0.169440676749	0.00582471198401
4.0	9866	2.08441610574	0.0716541252297
5.0	65	0.0137327231779	0.000472077654564
6.0	60013	12.6791064011	0.43585840436
