CLASS_ID,LC_TYPE,YEAR,AVE,B10,B2,B3,B4,B5,B6,B7,DIF,EVI,HH,HH_ASM,HH_CON,HH_COR,HH_DIS,HH_ENT,HH_IDM,HH_SAVG,HH_VAR,HV,HV_ASM,HV_CON,HV_COR,HV_DIS,HV_ENT,HV_IDM,HV_SAVG,HV_VAR,LSWI,NDI,NDTI,NDVI,NLI,RT1,RT2,SATVI,Random
0,FOR,2015,4645.5,295.35284,0.09805518,0.08001728,0.05301279,0.31175208,0.14207257,0.05793053,2969,0.723208176,-7.2494836,0.104166667,653457.3125,-0.308289282,682.3541667,2.282174096,0.000768797,-13099.47917,250257.3728,-13.344657,0.104166667,653457.3125,-0.308289282,682.3541667,2.282174096,0.000768797,-13099.47917,250257.3728,0.3738878,0.31955656,0.4207037,0.70933175,2085.559,1.9392598,0.5156607,0.323249255,0.358535175
0,FOR,2015,2683.5,295.52585,0.09087912,0.07292334,0.04685907,0.25339258,0.10797124,0.04167465,1993,0.605348011,-5.5589056,0.104166667,1326061.167,-0.345828329,945.2083333,2.282174096,7.42359E-06,-12578.58333,474776.4748,-10.882882,0.104166667,1326061.167,-0.345828329,945.2083333,2.282174096,7.42359E-06,-12578.58333,474776.4748,0.40242362,0.3713434,0.44302312,0.687868,1156.7281,2.1813872,0.4584239,0.258799571,0.358535175
0,FOR,2015,3147,295.55994,0.09291248,0.077713154,0.051337723,0.30024347,0.13193539,0.0497633,2726,0.682736968,-6.268158,0.104166667,1031312.458,-0.342866094,881.875,2.282174096,0.000768707,-12852.70833,393601.0747,-13.03372,0.104166667,1031312.458,-0.342866094,881.875,2.282174096,0.000768707,-12852.70833,393601.0747,0.3894408,0.4331109,0.45224372,0.7079609,1278.335,2.5280268,0.39556542,0.305895708,0.358535175
0,FOR,2015,4955.5,295.63287,0.08741173,0.06905897,0.04124189,0.26754034,0.10163948,0.039896157,3869,0.658300762,-8.847239,0.104166667,2044454.854,-0.071965828,1171.604167,2.282174096,4.56767E-06,-16441.27083,972366.6332,-14.54304,0.104166667,2044454.854,-0.071965828,1171.604167,2.282174096,4.56767E-06,-16441.27083,972366.6332,0.44937682,0.39037433,0.4362387,0.7328739,2100.1604,2.2807016,0.43846154,0.268577744,0.3074707
0,FOR,2015,4544.5,295.47473,0.087396495,0.06855542,0.04269668,0.29333895,0.10830939,0.042684216,2509,0.700865678,-9.289348,0.104166667,4818421.875,-0.239732714,1803.166667,2.282174096,1.39941E-06,-17024.95833,1803711.96,-14.965244,0.104166667,4818421.875,-0.239732714,1803.166667,2.282174096,1.39941E-06,-17024.95833,1803711.96,0.46067554,0.27604797,0.4346222,0.74588007,2099.0989,1.762614,0.5673392,0.281959973,0.3074707
0,FOR,2015,4786,295.5307,0.085744426,0.06451613,0.040623304,0.23894696,0.087692425,0.0344391,4448,0.590527657,-10.324906,0.104166667,7141647.833,-0.076372839,2169.916667,2.282174096,3.02799E-06,-15799,3339248.874,-14.682093,0.104166667,7141647.833,-0.076372839,2169.916667,2.282174096,3.02799E-06,-15799,3339248.874,0.46306276,0.4646887,0.43603256,0.70938754,1876.2662,2.7361436,0.3654779,0.223223886,0.3074707
0,FOR,2015,3771,295.5843,0.088130735,0.069811,0.041781943,0.26267025,0.10248569,0.04048726,2656,0.647856424,-8.091268,0.104166667,446475.1042,0.085155272,552.8958333,2.282174096,1.73723E-05,-17231.4375,243350.2669,-14.054931,0.104166667,446475.1042,0.085155272,552.8958333,2.282174096,1.73723E-05,-17231.4375,243350.2669,0.4386744,0.35216123,0.43363747,0.72552705,1651.6649,2.0871878,0.47911355,0.268333768,0.3074707
0,FOR,2015,3216.5,295.6597,0.08812948,0.07061616,0.043545175,0.32520196,0.119134836,0.04698958,731,0.760821742,-9.57062,0.104166667,4744609.146,-0.065301966,1642.854167,2.282174096,3.47072E-06,-16680.3125,2211035.533,-13.179073,0.104166667,4744609.146,-0.065301966,1642.854167,2.282174096,3.47072E-06,-16680.3125,2211035.533,0.46376336,0.11363283,0.43428448,0.76382095,1587.4836,1.2564013,0.79592407,0.309778666,0.3074707
0,FOR,2015,3959,295.87106,0.087592885,0.073256,0.044506535,0.29988948,0.13018444,0.05305246,2396,0.701615325,-5.4495535,0.104166667,6356717.063,0.148073621,1884.145833,2.282174096,5.93241E-06,-14496.4375,3623256.376,-11.025464,0.104166667,6356717.063,0.148073621,1884.145833,2.282174096,5.93241E-06,-14496.4375,3623256.376,0.39459503,0.30260167,0.42094132,0.74153864,1798.2416,1.8678015,0.53538877,0.334823469,0.3074707
0,FOR,2015,3429.5,295.26016,0.09158445,0.070332155,0.044079233,0.30255446,0.124855004,0.047950607,2059,0.734182418,-8.57917,0.104166667,402243.1042,-0.026770448,550.7708333,2.282174096,1.87088E-05,-16436.1875,194298.2878,-12.057633,0.104166667,402243.1042,-0.026770448,550.7708333,2.282174096,1.87088E-05,-16436.1875,194298.2878,0.4157593,0.30018952,0.44503415,0.7456725,1560.2274,1.8579167,0.5382373,0.323189512,0.52253241
