Class	PixelSum	Percentage %	Area [degree^2]
10.0	44190	4.00815599427	0.320940177772
11.0	6039	0.547754108383	0.0438596454756
20.0	10303	0.934510776398	0.074827939615
30.0	9748	0.884170731663	0.0707971227184
40.0	24692	2.23963312538	0.179331406869
50.0	632283	57.3498279368	4.59210270248
60.0	4572	0.414693125273	0.0332052159487
61.0	2655	0.240815889676	0.0192825565057
70.0	151458	13.7376621539	1.099999037
100.0	77753	7.05241351036	0.56469929039
110.0	3945	0.357822480141	0.0286514822655
120.0	14275	1.29478223169	0.103675515675
121.0	91752	8.32216177386	0.666370291717
122.0	42	0.00380951689884	0.00030503479218
130.0	20028	1.81659534404	0.145458019471
150.0	15	0.00136054174958	0.000108940997207
170.0	168	0.0152380675953	0.00122013916872
180.0	1487	0.134875038775	0.0107996841898
190.0	347	0.031473865807	0.00252016840206
200.0	5	0.000453513916528	3.63136657357e-05
201.0	45	0.00408162524875	0.000326822991622
202.0	7	0.000634919483139	5.083913203e-05
210.0	6340	0.575055646158	0.0460457281529
220.0	353	0.0320180825069	0.00256374480094
