Class	PixelSum	Percentage %	Area [degree^2]
10.0	36897	3.34666059563	0.26797306493
11.0	5206	0.472198689889	0.037809788764
12.0	7	0.000634919483139	5.083913203e-05
20.0	8310	0.75374012927	0.0603533124528
30.0	8120	0.736506600442	0.0589733931548
40.0	21420	1.94285361841	0.155567744012
50.0	543648	49.3103867385	3.94837034998
60.0	9747	0.88408002888	0.0707898599852
61.0	2712	0.245985948325	0.0196965322951
70.0	151541	13.7451904849	1.10060184385
100.0	66408	6.02339043376	0.482303582836
110.0	3940	0.357368966224	0.0286151685997
120.0	122773	11.1358528148	0.891667536674
121.0	93724	8.50102766253	0.680692401483
122.0	41	0.00371881411553	0.000297772059033
130.0	19761	1.7923777009	0.143518869721
150.0	13	0.00117913618297	9.44155309129e-05
170.0	132	0.0119727673963	0.000958680775423
180.0	1299	0.117822915514	0.00943429035814
190.0	77	0.00698411431453	0.00055923045233
200.0	5	0.000453513916528	3.63136657357e-05
201.0	45	0.00408162524875	0.000326822991622
202.0	7	0.000634919483139	5.083913203e-05
210.0	6316	0.572878779358	0.0458714225574
220.0	353	0.0320180825069	0.00256374480094
