Class	PixelSum	Percentage %	Area [degree^2]
10.0	37876	3.43545862048	0.275083280681
11.0	5395	0.489341515934	0.0391824453288
12.0	7	0.000634919483139	5.083913203e-05
20.0	8462	0.767526952332	0.0614572478911
30.0	8331	0.755644887719	0.0605058298489
40.0	21815	1.97868121781	0.158436523605
50.0	547269	49.6388215169	3.9746687067
60.0	9277	0.841449720726	0.0673763754061
61.0	2706	0.245441731625	0.0196529558962
70.0	151514	13.7427415098	1.10040575006
100.0	67056	6.08216583734	0.487009833915
110.0	3940	0.357368966224	0.0286151685997
120.0	116742	10.5888243287	0.847865993064
121.0	93991	8.52524530568	0.682631551233
122.0	40	0.00362811133222	0.000290509325886
130.0	19826	1.79827338182	0.143990947375
150.0	13	0.00117913618297	9.44155309129e-05
170.0	136	0.0123355785296	0.000987731708012
180.0	1303	0.118185726647	0.00946334129073
190.0	77	0.00698411431453	0.00055923045233
200.0	5	0.000453513916528	3.63136657357e-05
201.0	45	0.00408162524875	0.000326822991622
202.0	7	0.000634919483139	5.083913203e-05
210.0	6316	0.572878779358	0.0458714225574
220.0	353	0.0320180825069	0.00256374480094
