Class	PixelSum	Percentage %	Area [degree^2]
10.0	37237	3.37749954195	0.2704423942
11.0	5281	0.479001398637	0.0383544937501
12.0	7	0.000634919483139	5.083913203e-05
20.0	8413	0.76308251595	0.0611013739669
30.0	8231	0.746574609388	0.0597795565341
40.0	21705	1.96870391165	0.157637622959
50.0	542479	49.2043551848	3.93988021493
60.0	9424	0.854783029872	0.0684439971787
61.0	2706	0.245441731625	0.0196529558962
70.0	151483	13.7399297235	1.10018060533
100.0	66823	6.06103208883	0.485317617092
110.0	3940	0.357368966224	0.0286151685997
120.0	122801	11.1383924927	0.891870893203
121.0	93904	8.51735416353	0.681999693449
122.0	40	0.00362811133222	0.000290509325886
130.0	19777	1.79382894544	0.143635073451
150.0	13	0.00117913618297	9.44155309129e-05
170.0	132	0.0119727673963	0.000958680775423
180.0	1303	0.118185726647	0.00946334129073
190.0	77	0.00698411431453	0.00055923045233
200.0	5	0.000453513916528	3.63136657357e-05
201.0	45	0.00408162524875	0.000326822991622
202.0	7	0.000634919483139	5.083913203e-05
210.0	6316	0.572878779358	0.0458714225574
220.0	353	0.0320180825069	0.00256374480094
