Class	PixelSum	Percentage %	Area [degree^2]
1.0	116	0.0706601854221	8.42471516924e-06
2.0	5595	3.40813566756	0.000406347253206
6.0	96068	58.5188163201	0.00697711669723
8.0	61406	37.4048219485	0.00445972465243
9.0	964	0.587210506439	7.00122881306e-05
10.0	17	0.0103553720015	1.23465653342e-06
