Class	PixelSum	Percentage %	Area [degree^2]
1.0	1442768	0.179745722981	0.104785336304
2.0	452985708	56.4347445913	32.899440349
3.0	3852957	0.480016566475	0.279832512925
4.0	7404023	0.922422362502	0.537739290069
5.0	8635711	1.07587090728	0.627194310766
6.0	172905524	21.5412515517	12.5577802399
7.0	17047843	2.12388746167	1.23815052871
8.0	119350922	14.869208191	8.66821727396
9.0	10718332	1.33533203848	0.778450882771
10.0	8327884	1.03752060656	0.604837455251
