Class	PixelSum	Percentage %	Area [degree^2]
1.0	344941	72.8766040877	2.50521443451
2.0	96902	20.4727437136	0.703773367425
3.0	21743	4.59370153933	0.157913606818
4.0	9736	2.05695065938	0.0707099699206
