Class	PixelSum	Percentage %	Area [degree^2]
1.0	290743	61.4260482293	2.1115888234
2.0	148708	31.417935359	1.08002652085
3.0	24145	5.10117847892	0.175358691838
4.0	9726	2.05483793274	0.0706373425891
