SOURCE_ID,n,GiZScore,GiPValue,NNeighbors,Gi_Bin,ID_0,ISO,NAME_0,NAME_1,NAME_2
"8","5",-0.56829169232,0.56983692186,"3","0","154",MMR,Myanmar,Tanintharyi,Dawei
"9","3",-0.53430418140,0.59313110200,"4","0","154",MMR,Myanmar,Tanintharyi,Dawei
"10","5",-0.56829169232,0.56983692186,"3","0","154",MMR,Myanmar,Tanintharyi,Dawei
"13","2",-0.85419057939,0.39299941076,"6","0","154",MMR,Myanmar,Tanintharyi,Dawei
"14","1",-1.00753533544,0.31367759966,"7","0","154",MMR,Myanmar,Tanintharyi,Dawei
"15","1",-0.53430418140,0.59313110200,"4","0","154",MMR,Myanmar,Tanintharyi,Dawei
"16","3",-0.29133412553,0.77079579079,"2","0","154",MMR,Myanmar,Tanintharyi,Dawei
"17","5",-0.53430418140,0.59313110200,"4","0","154",MMR,Myanmar,Tanintharyi,Dawei
"18","3",-0.42736700300,0.66911203845,"3","0","154",MMR,Myanmar,Tanintharyi,Dawei
"20","6",-1.14606777335,0.25176713003,"7","0","154",MMR,Myanmar,Tanintharyi,Dawei
"21","2",-1.00753533544,0.31367759966,"7","0","154",MMR,Myanmar,Tanintharyi,Dawei
"22","4",-1.19224525266,0.23316511577,"7","0","154",MMR,Myanmar,Tanintharyi,Dawei
"23","3",-0.95391881594,0.34012475005,"6","0","154",MMR,Myanmar,Tanintharyi,Dawei
"24","5",-0.80432646111,0.42120846684,"6","0","154",MMR,Myanmar,Tanintharyi,Dawei
"25","4",-0.41222741783,0.68017274379,"4","0","154",MMR,Myanmar,Tanintharyi,Dawei
"26","1",-0.57188861379,0.56739744113,"1","0","154",MMR,Myanmar,Tanintharyi,Dawei
"27","3",-0.42736700300,0.66911203845,"3","0","154",MMR,Myanmar,Tanintharyi,Dawei
"32","1",-0.41222741783,0.68017274379,"4","0","154",MMR,Myanmar,Tanintharyi,Dawei
"33","2",-1.23169633331,0.21806256340,"8","0","154",MMR,Myanmar,Tanintharyi,Dawei
"34","1",-1.31014682941,0.19014616893,"10","0","154",MMR,Myanmar,Tanintharyi,Dawei
"35","1",-1.09989029405,0.27137994147,"7","0","154",MMR,Myanmar,Tanintharyi,Dawei
"36","4",-0.15609292351,0.87595977626,"6","0","154",MMR,Myanmar,Tanintharyi,Dawei
"44","7",-0.29133412553,0.77079579079,"2","0","154",MMR,Myanmar,Tanintharyi,Dawei
"45","2",-1.02261123567,0.30649170934,"4","0","154",MMR,Myanmar,Tanintharyi,Dawei
"46","1",-1.22553116437,0.22037517857,"5","0","154",MMR,Myanmar,Tanintharyi,Dawei
"47","1",-1.17092227358,0.24163004166,"5","0","154",MMR,Myanmar,Tanintharyi,Dawei
"48","1",-0.70459822456,0.48106030874,"6","0","154",MMR,Myanmar,Tanintharyi,Dawei
"49","3",-0.54576054238,0.58523055182,"7","0","154",MMR,Myanmar,Tanintharyi,Dawei
"50","6",-0.18796223936,0.85090625225,"5","0","154",MMR,Myanmar,Tanintharyi,Dawei
"61","4",1.45030448433,0.14697362912,"5","0","154",MMR,Myanmar,Tanintharyi,Dawei
"62","4",1.34108670275,0.17989230406,"5","0","154",MMR,Myanmar,Tanintharyi,Dawei
"63","1",0.19815640000,0.84292269889,"4","0","154",MMR,Myanmar,Tanintharyi,Dawei
"64","1",-0.53430418140,0.59313110200,"4","0","154",MMR,Myanmar,Tanintharyi,Dawei
"65","9",-0.59193802169,0.55389209501,"7","0","154",MMR,Myanmar,Tanintharyi,Dawei
"66","3",-0.05636468696,0.95505128794,"6","0","154",MMR,Myanmar,Tanintharyi,Dawei
"67","9",-0.28644231367,0.77453937046,"3","0","154",MMR,Myanmar,Tanintharyi,Dawei
"76","2",-0.21597996901,0.82900336164,"3","0","154",MMR,Myanmar,Tanintharyi,Dawei
"77","9",1.09051003342,0.27548855295,"6","0","154",MMR,Myanmar,Tanintharyi,Dawei
"78","32",1.76311342290,0.07788136178,"7","1","154",MMR,Myanmar,Tanintharyi,Dawei
"79","12",1.76311342290,0.07788136178,"7","1","154",MMR,Myanmar,Tanintharyi,Dawei
"80","9",0.24282002271,0.80814482404,"6","0","154",MMR,Myanmar,Tanintharyi,Dawei
"81","3",-0.29015065427,0.77170098559,"4","0","154",MMR,Myanmar,Tanintharyi,Dawei
"82","1",-0.07874445778,0.93723588305,"5","0","154",MMR,Myanmar,Tanintharyi,Dawei
"83","3",0.01504125465,0.98799926764,"4","0","154",MMR,Myanmar,Tanintharyi,Dawei
"84","8",0.01504125465,0.98799926764,"4","0","154",MMR,Myanmar,Tanintharyi,Dawei
"85","1",-0.80898713389,0.41852255438,"2","0","154",MMR,Myanmar,Tanintharyi,Dawei
"86","1",-0.80898713389,0.41852255438,"2","0","154",MMR,Myanmar,Tanintharyi,Dawei
"87","3",-0.55016062971,0.58220920696,"2","0","154",MMR,Myanmar,Tanintharyi,Dawei
"88","2",-0.70921638165,0.47819021432,"3","0","154",MMR,Myanmar,Tanintharyi,Dawei
"89","2",-0.63643613111,0.52449220116,"2","0","154",MMR,Myanmar,Tanintharyi,Dawei
"99","3",-0.16807389070,0.86652514941,"4","0","154",MMR,Myanmar,Tanintharyi,Dawei
"100","6",1.53928709791,0.12373422233,"6","0","154",MMR,Myanmar,Tanintharyi,Dawei
"101","11",2.26943784618,0.02324171289,"5","2","154",MMR,Myanmar,Tanintharyi,Dawei
"102","9",0.95882446722,0.33764719304,"5","0","154",MMR,Myanmar,Tanintharyi,Dawei
"103","5",-0.30568527834,0.75984428372,"6","0","154",MMR,Myanmar,Tanintharyi,Dawei
"104","1",-0.77845770854,0.43629923602,"4","0","154",MMR,Myanmar,Tanintharyi,Dawei
"105","5",-0.46100669331,0.64479380446,"5","0","154",MMR,Myanmar,Tanintharyi,Dawei
"106","9",-0.45527763317,0.64890951680,"6","0","154",MMR,Myanmar,Tanintharyi,Dawei
"107","2",-0.35554939662,0.72217804658,"6","0","154",MMR,Myanmar,Tanintharyi,Dawei
"108","2",-0.40541351489,0.68517357937,"6","0","154",MMR,Myanmar,Tanintharyi,Dawei
"109","10",-0.36105062516,0.71806160321,"7","0","154",MMR,Myanmar,Tanintharyi,Dawei
"110","2",-0.13335334857,0.89391393828,"5","0","154",MMR,Myanmar,Tanintharyi,Dawei
"111","2",-0.96157285389,0.33626422507,"4","0","154",MMR,Myanmar,Tanintharyi,Dawei
"112","2",-0.73405114726,0.46291757172,"5","0","154",MMR,Myanmar,Tanintharyi,Dawei
"125","1",-0.70921638165,0.47819021432,"3","0","154",MMR,Myanmar,Tanintharyi,Dawei
"126","2",-0.49718465565,0.61905884284,"8","0","154",MMR,Myanmar,Tanintharyi,Dawei
"127","6",-0.31487314585,0.75285797223,"7","0","154",MMR,Myanmar,Tanintharyi,Dawei
