SOURCE_ID,n,GiZScore,GiPValue,NNeighbors,Gi_Bin,ID_0,ISO,NAME_0,NAME_1,NAME_2
"30","1",-0.73552556872,0.46201947967,"3","0","154",MMR,Myanmar,Tanintharyi,Dawei
"31","1",-0.73552556872,0.46201947967,"3","0","154",MMR,Myanmar,Tanintharyi,Dawei
"35","1",-0.41924603510,0.67503633245,"1","0","154",MMR,Myanmar,Tanintharyi,Dawei
"36","1",-0.73552556872,0.46201947967,"3","0","154",MMR,Myanmar,Tanintharyi,Dawei
"9","1",-0.26852520763,0.78829507453,"3","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"17","1",-0.44779485529,0.65430125805,"4","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"18","3",-0.44779485529,0.65430125805,"4","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"19","1",-0.26852520763,0.78829507453,"3","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"20","1",-0.85488108738,0.39261699041,"4","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"21","2",-0.01996409691,0.98407201337,"1","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"26","1",-0.73552556872,0.46201947967,"3","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"29","1",-0.59669198766,0.55071304611,"2","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"34","1",-0.73552556872,0.46201947967,"3","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"37","1",-0.77887274491,0.43605468719,"5","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"38","2",-0.65133797134,0.51482834607,"4","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"39","1",-0.65133797134,0.51482834607,"4","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"40","1",-0.73552556872,0.46201947967,"3","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"41","1",-0.59669198766,0.55071304611,"2","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"42","1",-0.77887274491,0.43605468719,"5","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"43","1",-0.65133797134,0.51482834607,"4","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
"46","1",-0.73552556872,0.46201947967,"3","0","154",MMR,Myanmar,Tanintharyi,Kawthoung
