SOURCE_ID,n,GiZScore,GiPValue,NNeighbors,Gi_Bin
"0","1",-1.39761495373,0.16222872539,"7","0"
"1","1",-1.53180662320,0.12557016118,"8","0"
"2","4",-1.39761495373,0.16222872539,"7","0"
"3","1",-1.53180662320,0.12557016118,"8","0"
"4","1",-1.53180662320,0.12557016118,"8","0"
"5","2",-1.53180662320,0.12557016118,"8","0"
"6","4",-1.22386914480,0.22100161800,"29","0"
"7","2",-1.22386914480,0.22100161800,"29","0"
"8","4",-1.22386914480,0.22100161800,"29","0"
"9","1",-1.22386914480,0.22100161800,"29","0"
"10","1",0.13281936729,0.89433623721,"5","0"
"11","1",-1.32109586835,0.18646940053,"30","0"
"12","1",-1.22386914480,0.22100161800,"29","0"
"13","3",-1.22386914480,0.22100161800,"29","0"
"14","8",-1.22386914480,0.22100161800,"29","0"
"15","2",-1.41563820388,0.15688145980,"31","0"
"16","8",-1.32109586835,0.18646940053,"30","0"
"17","1",-1.32109586835,0.18646940053,"30","0"
"18","1",-1.53457262978,0.12488884005,"9","0"
"19","3",-1.76135561828,0.07817823185,"36","-1"
"20","1",-1.67652579586,0.09363524779,"35","-1"
"21","2",-1.32109586835,0.18646940053,"30","0"
"22","1",-1.53180662320,0.12557016118,"8","0"
"23","1",-1.92747280797,0.05392073366,"41","-1"
"24","2",-1.84819789357,0.06457372005,"40","-1"
"25","7",-1.84819789357,0.06457372005,"40","-1"
"26","6",-1.84819789357,0.06457372005,"40","-1"
"27","1",-1.47501020081,0.14020980096,"32","0"
"28","10",-1.41563820388,0.15688145980,"31","0"
"29","5",-1.32109586835,0.18646940053,"30","0"
"30","1",-1.70691175420,0.08783845575,"18","-1"
"31","1",-1.76023894319,0.07836730162,"21","-1"
"32","1",-2.52152084023,0.01168487537,"44","-2"
"33","1",-2.30862151003,0.02096459326,"43","-2"
"34","3",-2.30862151003,0.02096459326,"43","-2"
"35","4",-1.73035397346,0.08356705183,"45","-1"
"36","1",-1.62323965504,0.10453818383,"44","0"
"37","1",-1.62323965504,0.10453818383,"44","0"
"38","1",-1.65471265006,0.09798279981,"38","-1"
"39","6",-1.56520250621,0.11753543407,"33","0"
"40","1",-1.47354108928,0.14060519289,"6","0"
"41","3",-1.64023845015,0.10095559756,"19","0"
"42","9",-1.66011998245,0.09689031774,"20","-1"
"43","1",-2.16279260814,0.03055713440,"36","-2"
"44","3",-2.39041787934,0.01682921228,"48","-2"
"45","1",-2.29246951018,0.02187856499,"47","-2"
"46","3",-2.05980930702,0.03941677449,"49","-2"
"47","1",-2.02016664644,0.04336610468,"51","-2"
"48","1",-2.07254409871,0.03821472813,"51","-2"
"49","1",-1.98816638652,0.04679329119,"44","-2"
"50","1",-1.23263881910,0.21771057054,"15","0"
"51","3",-0.50649397482,0.61250992029,"2","0"
"52","1",-1.19939177363,0.23037566661,"21","0"
"53","1",-2.30516294408,0.02115744935,"58","-2"
"54","2",-2.35449659125,0.01854781382,"58","-2"
"55","3",-2.29858439305,0.02152855062,"59","-2"
"56","2",-2.28049612050,0.02257828062,"58","-2"
"57","6",-2.07396321983,0.03808272685,"55","-2"
"58","3",-2.00003801754,0.04549615885,"50","-2"
"59","2",-1.18628771982,0.23550871574,"30","0"
"60","1",-1.16782162867,0.24287874218,"20","0"
"61","3",-1.85520033220,0.06356762427,"60","-1"
"62","2",-1.92668739903,0.05401859919,"54","-1"
"63","1",-1.58496381840,0.11297455513,"47","0"
"64","2",-0.50649397482,0.61250992029,"2","0"
"65","5",-0.39401035057,0.69357339839,"68","0"
"66","1",-0.63001299119,0.52868608822,"1","0"
"67","1",-2.69166360352,0.00710966176,"54","-3"
"68","2",-0.50076910000,0.61653363661,"70","0"
"69","1",-0.61302131264,0.53986225094,"63","0"
"70","3",-1.83844299419,0.06599715465,"68","-1"
"71","2",-1.81312394672,0.06981270651,"70","-1"
"72","1",-0.52708419635,0.59813512301,"61","0"
"73","1",-0.79028535177,0.42936114649,"65","0"
"74","1",0.13057223803,0.89611370554,"45","0"
"75","2",-0.07931886800,0.93677899909,"44","0"
"76","1",0.03135373038,0.97498744080,"40","0"
"77","1",0.13878229748,0.88962218320,"35","0"
"78","3",-2.10103307124,0.03563806327,"36","-2"
"79","3",-1.67968954509,0.09301773500,"65","-1"
"80","1",-1.92011221795,0.05484372634,"74","-1"
"81","2",-1.98318429662,0.04734684731,"76","-2"
"82","1",-1.98318429662,0.04734684731,"76","-2"
"83","1",-1.83265519734,0.06685386399,"73","-1"
"84","2",-1.78963505479,0.07351259924,"71","-1"
"85","1",-1.83703076979,0.06620535311,"69","-1"
"86","1",-1.54166073565,0.12315605808,"10","0"
"87","3",-1.41306941508,0.15763531504,"9","0"
"88","1",-1.27421376795,0.20258769266,"8","0"
"89","2",-1.27421376795,0.20258769266,"8","0"
"90","1",-0.50298548838,0.61497447681,"61","0"
"91","1",0.31508216683,0.75269926872,"49","0"
"92","4",0.67361204380,0.50055799856,"47","0"
"93","3",0.44850303615,0.65379019683,"49","0"
"94","1",0.07492460206,0.94027470196,"49","0"
"95","4",-1.98371258930,0.04728788932,"33","-2"
"96","3",-2.10103307124,0.03563806327,"36","-2"
"97","5",-2.33383283083,0.01960447698,"41","-2"
"98","3",-2.59349278429,0.00950065328,"49","-3"
"99","2",-1.72261671591,0.08495786010,"70","-1"
"100","2",-1.98318429662,0.04734684731,"76","-2"
"101","4",-1.99893551015,0.04561533199,"68","-2"
"102","3",-2.08756075476,0.03683747526,"69","-2"
"103","2",-1.54166073565,0.12315605808,"10","0"
"104","4",-1.54166073565,0.12315605808,"10","0"
"105","1",-1.27421376795,0.20258769266,"8","0"
"106","1",0.13497274472,0.89263342370,"39","0"
"107","2",-0.41381392202,0.67901038837,"56","0"
"108","1",-0.35417664426,0.72320650647,"66","0"
"109","1",-1.49168806583,0.13578093914,"26","0"
"110","1",-1.72552031393,0.08443374613,"30","-1"
"111","1",-1.89974709688,0.05746631650,"32","-1"
"112","5",-2.25186537317,0.02433078094,"43","-2"
"113","2",-1.68382217883,0.09221603958,"61","-1"
"114","4",-1.95540811243,0.05053491937,"67","-1"
"115","9",-1.95789709162,0.05024208926,"66","-1"
"116","2",-1.86492779033,0.06219152648,"66","-1"
"117","2",-1.66975282933,0.09496827665,"12","-1"
"118","4",0.13497274472,0.89263342370,"39","0"
"119","4",0.22043017000,0.82553615109,"41","0"
"120","8",-0.18695581716,0.85169527497,"51","0"
"121","4",-0.35476278581,0.72276731057,"55","0"
"122","2",-0.47105911174,0.63759852450,"60","0"
"123","4",-0.47888678041,0.63201917759,"61","0"
"124","1",-0.73200477608,0.46416565825,"67","0"
"125","4",-0.56553434121,0.57171037571,"63","0"
"126","1",-0.01642923973,0.98689195296,"67","0"
"127","1",-1.79292438819,0.07298501511,"30","-1"
"128","15",-2.32090274248,0.02029209351,"42","-2"
"129","2",-1.85485531419,0.06361689062,"73","-1"
"130","2",-1.85392040476,0.06375054821,"74","-1"
"131","16",-1.82195162810,0.06846232559,"64","-1"
"132","13",-1.79837925333,0.07211692819,"64","-1"
"133","1",-1.65865884708,0.09718455641,"62","-1"
"134","4",0.23692968925,0.81271133715,"40","0"
"135","2",-0.17159772631,0.86375379515,"52","0"
"136","4",-0.34573657641,0.72954069409,"54","0"
"137","1",-0.52166396932,0.60190431765,"57","0"
