From*, To*, Variable*, Range_Lower_Limit*, Weight, 
3, 7, static_var/D_Mill, 94900, 0, 
3, 7, static_var/D_Mill, 95100, 0, 
3, 7, static_var/D_Mill, 95200, 0, 
3, 7, static_var/D_Mill, 95300, 0, 
3, 7, static_var/D_Mill, 95600, 0, 
3, 7, static_var/D_Mill, 95900, 0, 
3, 7, static_var/D_Mill, 96300, 0, 
3, 7, static_var/D_Mill, 96600, 0, 
3, 7, static_var/D_Mill, 96700, 0, 
3, 7, static_var/D_Mill, 96800, 0, 
3, 7, static_var/D_Mill, 96900, 0, 
3, 7, static_var/D_Mill, 97000, 0, 
3, 7, static_var/D_Mill, 97100, 0, 
3, 7, static_var/D_Mill, 98900, 0, 
3, 7, static_var/D_Mill, 99000, 0, 
3, 7, static_var/D_Mill, 99700, 0, 
3, 7, static_var/D_Mill, 99800, 0, 
3, 7, static_var/D_Mill, 99900, 0, 
3, 7, static_var/D_Mill, 100300, 0, 
3, 7, static_var/D_Mill, 100900, 0, 
3, 7, static_var/D_Mill, 112000, 0, 
3, 7, static_var/D_Mill, 112100, 0, 
3, 7, static_var/D_Mill, 112300, 0, 
3, 7, static_var/D_Mill, 112400, 0, 
3, 7, static_var/D_Mill, 112700, 0, 
3, 7, static_var/D_Mill, 112800, 0, 
3, 7, static_var/D_Mill, 112900, 0, 
3, 7, static_var/D_Mill, 113000, 0, 
3, 7, static_var/D_Mill, 113100, 0, 
3, 7, static_var/D_Mill, 113200, 0, 
3, 7, static_var/D_Mill, 113300, 0, 
3, 7, static_var/D_Mill, 113400, 0, 
3, 7, static_var/D_Mill, 113500, 0, 
3, 7, static_var/D_Mill, 113600, 0, 
3, 7, static_var/D_Mill, 113700, 0, 
3, 7, static_var/D_Mill, 113800, 0, 
3, 7, static_var/D_Mill, 113900, 0, 
3, 7, static_var/D_Mill, 114000, 0, 
3, 7, static_var/D_Mill, 114100, 0, 
3, 7, static_var/D_Mill, 115700, 0, 
3, 7, static_var/D_Mill, 115800, 0, 
3, 7, static_var/D_Mill, 115900, 0, 
3, 7, static_var/D_Mill, 116000, 0, 
3, 7, static_var/D_Mill, 116100, 0, 
3, 7, static_var/D_Mill, 116200, 0, 
3, 7, static_var/D_Mill, 116300, 0, 
3, 7, static_var/D_Mill, 116400, 0, 
3, 7, static_var/D_Mill, 116500, 0, 
3, 7, static_var/D_Mill, 116600, 0, 
3, 7, static_var/D_Mill, 116700, 0, 
3, 7, static_var/D_Mill, 117100, 0, 
3, 7, static_var/D_Mill, 117200, 0, 
3, 7, static_var/D_Mill, 117300, 0, 
3, 7, static_var/D_Mill, 117800, 0, 
3, 7, static_var/D_Mill, 118000, 0, 
3, 7, static_var/D_Mill, 118100, 0, 
3, 7, static_var/D_Mill, 118200, 0, 
3, 7, static_var/D_Mill, 118300, 0, 
3, 7, static_var/D_Mill, 118400, 0, 
3, 7, static_var/D_Mill, 118500, 0, 
3, 7, static_var/D_Mill, 118600, 0, 
3, 7, static_var/D_Mill, 118700, 0, 
3, 7, static_var/D_Mill, 118800, 0, 
3, 7, static_var/D_Mill, 118900, 0, 
3, 7, static_var/D_Mill, 119200, 0, 
3, 7, static_var/D_Mill, 147200, 0, 
3, 7, static_var/D_Mill, 147300, 0, 
3, 7, static_var/D_Mill, 147400, 0, 
3, 7, static_var/D_Mill, 147500, 0, 
