Class	PixelSum	Percentage %	Area [degree^2]
10.0	179457	9.58434562756	1.30334830239
11.0	51001	2.72383474231	0.370406653238
20.0	7372	0.393719921576	0.0535408687608
30.0	39725	2.12161202993	0.28851207427
40.0	264472	14.1247822978	1.92078956089
50.0	253054	13.5149757236	1.83786367382
60.0	139698	7.46091774341	1.01458929519
61.0	322	0.0171972076435	0.00233860007338
70.0	256601	13.7044120451	1.86362458829
100.0	449098	23.9851911747	3.26167893092
110.0	214	0.0114292001109	0.00155422489349
120.0	47826	2.55426600235	0.347347475495
121.0	150733	8.0502692538	1.09473355547
122.0	8	0.000427259817229	5.81018651772e-05
130.0	24245	1.29486428359	0.176084965153
170.0	92	0.00491348789813	0.000668171449537
180.0	637	0.0340205629469	0.00462636101473
190.0	816	0.0435805013574	0.00592639024807
210.0	7026	0.375240934481	0.0510279630918
