Class	PixelSum	Percentage %	Area [degree^2]
10.0	182831	9.76454245547	1.32785276403
11.0	52310	2.79374512991	0.379913570927
20.0	7489	0.399968596403	0.054390608539
30.0	41072	2.19355190165	0.29829497582
40.0	273874	14.626919398	1.98907377794
50.0	254471	13.5906541188	1.84815496669
60.0	123454	6.59336668452	0.896613457948
61.0	318	0.0169835777349	0.00230954914079
70.0	256087	13.6769606018	1.85989154345
100.0	463243	24.7406399391	3.36441029128
110.0	227	0.0121234973139	0.0016486404244
120.0	32546	1.73819975144	0.236372913007
121.0	151021	8.06565060722	1.09682522261
122.0	8	0.000427259817229	5.81018651772e-05
130.0	24358	1.30089932851	0.176905653998
170.0	102	0.00544756266967	0.000740798781009
180.0	677	0.036156862033	0.00491687034062
190.0	1168	0.0623799333154	0.00848287231586
210.0	7141	0.381382794354	0.0518631774038
