Class	PixelSum	Percentage %	Area [degree^2]
10.0	178673	9.54247416547	1.2976543196
11.0	50655	2.70535575522	0.367893747569
20.0	7320	0.390942732764	0.0531632066371
30.0	39445	2.10665793632	0.286478508989
40.0	262788	14.0348441062	1.90855911827
50.0	252275	13.4733712989	1.8322060047
60.0	145553	7.77361852214	1.05711259777
61.0	322	0.0171972076435	0.00233860007338
70.0	256485	13.6982167777	1.86278211125
100.0	444502	23.7397304097	3.22829940937
110.0	211	0.0112689776794	0.00153243669405
120.0	50970	2.72217911052	0.37018150851
121.0	150440	8.03462086299	1.09260557466
122.0	8	0.000427259817229	5.81018651772e-05
130.0	24203	1.29262116955	0.17577993036
170.0	92	0.00491348789813	0.000668171449537
180.0	629	0.0335933031296	0.00456825914955
190.0	800	0.0427259817229	0.00581018651772
210.0	7026	0.375240934481	0.0510279630918
