Class	PixelSum	Percentage %	Area [degree^2]
10.0	182877	9.76699919942	1.32818684975
11.0	52346	2.79566779908	0.38017502932
20.0	7484	0.399701559018	0.0543542948732
30.0	41089	2.19445982876	0.298418442283
40.0	274210	14.6448643103	1.99151405628
50.0	255127	13.6256894238	1.85291931963
60.0	123096	6.5742468077	0.894013399481
61.0	317	0.0169301702577	0.00230228640764
70.0	256090	13.6771208243	1.85991333165
100.0	464286	24.7963439377	3.37198532196
110.0	228	0.012176904791	0.00165590315755
120.0	30834	1.64676615055	0.223939113859
121.0	150902	8.05929511744	1.09596095737
122.0	8	0.000427259817229	5.81018651772e-05
130.0	24361	1.30105955094	0.176927442198
170.0	95	0.00507371032959	0.000689959648979
180.0	693	0.0370113816675	0.00503307407097
190.0	1213	0.0647832697873	0.00880969530749
210.0	7141	0.381382794354	0.0518631774038
