Class	PixelSum	Percentage %	Area [degree^2]
10.0	175156	9.35464006832	1.27211128712
11.0	49635	2.65088012852	0.360485759759
20.0	7123	0.380421459765	0.0517324482071
30.0	38472	2.05469246105	0.279411869637
40.0	260864	13.9320881202	1.8945856197
50.0	237302	12.6737011435	1.72346110128
60.0	149504	7.98463146437	1.08580765643
61.0	316	0.0168767627805	0.0022950236745
70.0	250625	13.3852489616	1.820222495
100.0	436564	23.3157818561	3.17064783365
110.0	200	0.0106814954307	0.00145254662943
120.0	83095	4.43789431408	0.603496810862
121.0	151262	8.07852180921	1.0985755413
122.0	8	0.000427259817229	5.81018651772e-05
130.0	24066	1.28530434518	0.174784935919
170.0	82	0.0043794131266	0.000595544118066
180.0	651	0.034768267627	0.00472803927879
190.0	685	0.0365841218502	0.00497497220579
210.0	6787	0.362476547442	0.0492921698697
