Class	PixelSum	Percentage %	Area [degree^2]
10.0	13455	2.84267369782	0.0977200744948
11.0	2240	0.473250767976	0.0162685222496
12.0	22	0.00464799861405	0.000159780129237
20.0	5389	1.13854838778	0.03913886893
30.0	9037	1.90927106705	0.0656333194507
40.0	4613	0.974600800301	0.0335029880078
50.0	325124	68.6898136998	2.36128885173
60.0	326	0.0688748885537	0.00236765100597
61.0	9	0.00190145397848	6.53645983243e-05
70.0	1480	0.312683543127	0.0107488450578
80.0	47	0.00992981522093	0.000341348457916
100.0	12910	2.72753009579	0.0937618849296
110.0	4	0.0008450906571	2.90509325886e-05
120.0	21614	4.56644736564	0.156976714242
121.0	42844	9.0517660282	0.311164538956
122.0	1	0.000211272664275	7.26273314714e-06
130.0	806	0.170285767406	0.0058537629166
150.0	9	0.00190145397848	6.53645983243e-05
160.0	17	0.00359163529268	0.000123466463501
170.0	23416	4.94716070666	0.170064159374
180.0	228	0.0481701674547	0.00165590315755
190.0	67	0.0141552685064	0.000486603120859
210.0	9664	2.04173902755	0.070187053134
