Class	PixelSum	Percentage %	Area [degree^2]
10.0	14407	3.04380527421	0.104634196451
11.0	2745	0.579943463435	0.0199362024889
12.0	23	0.00485927127833	0.000167042862384
20.0	5948	1.25664980711	0.0431987367592
30.0	11758	2.48414398655	0.0853952163441
40.0	5729	1.21038109363	0.0416081982
50.0	296243	62.5880478828	2.15153385571
60.0	283	0.0597901639898	0.00205535348064
61.0	9	0.00190145397848	6.53645983243e-05
70.0	1275	0.269372646951	0.00925998476261
80.0	27	0.00570436193543	0.000196093794973
100.0	16904	3.57135311691	0.122769241119
110.0	4	0.0008450906571	2.90509325886e-05
120.0	29453	6.22261378089	0.213909279383
121.0	54362	11.4852045753	0.394816699345
122.0	1	0.000211272664275	7.26273314714e-06
130.0	814	0.17197594872	0.00591186478178
150.0	9	0.00190145397848	6.53645983243e-05
160.0	17	0.00359163529268	0.000123466463501
170.0	23341	4.93131525684	0.169519454388
180.0	241	0.0509167120903	0.00175031868846
190.0	72	0.0152116318278	0.000522916786594
210.0	9657	2.0402601189	0.070136214002
