Class	PixelSum	Percentage %	Area [degree^2]
10.0	12705	2.68421919961	0.0922730246345
11.0	1944	0.410714059351	0.014118753238
12.0	21	0.00443672594978	0.00015251739609
20.0	5093	1.07601167915	0.0369890999184
30.0	7844	1.65722277857	0.0569688788062
40.0	4164	0.879739374041	0.0302420208247
50.0	332293	70.20442743	2.41335538566
60.0	354	0.0747905231534	0.00257100753409
61.0	9	0.00190145397848	6.53645983243e-05
70.0	1543	0.325993720976	0.011206397246
80.0	47	0.00992981522093	0.000341348457916
100.0	12443	2.62886576157	0.0903701885499
110.0	4	0.0008450906571	2.90509325886e-05
120.0	19536	4.12742276928	0.141884754763
121.0	41115	8.68647559167	0.298607273345
122.0	1	0.000211272664275	7.26273314714e-06
130.0	800	0.16901813142	0.00581018651772
150.0	9	0.00190145397848	6.53645983243e-05
160.0	17	0.00359163529268	0.000123466463501
170.0	23434	4.95096361462	0.17019488857
180.0	216	0.0456348954834	0.00156875035978
190.0	66	0.0139439958422	0.000479340387712
210.0	9664	2.04173902755	0.070187053134
