Class	PixelSum	Percentage %	Area [degree^2]
10.0	14795	3.12577906795	0.107452136912
11.0	3689	0.779384858511	0.0267922225798
12.0	24	0.0050705439426	0.000174305595531
20.0	6442	1.36101850326	0.0467865269339
30.0	14960	3.16063905755	0.108650487881
40.0	6593	1.39292067557	0.0478831996391
50.0	260993	55.1406864671	1.89552251227
60.0	240	0.050705439426	0.00174305595531
61.0	7	0.00147890864993	5.083913203e-05
70.0	1216	0.256907559758	0.00883148350693
80.0	24	0.0050705439426	0.000174305595531
100.0	21502	4.54278482724	0.15616328813
110.0	4	0.0008450906571	2.90509325886e-05
120.0	37224	7.86441365497	0.270347978669
121.0	71315	15.0669100528	0.517941814389
122.0	1	0.000211272664275	7.26273314714e-06
130.0	809	0.170919585399	0.00587555111604
150.0	21	0.00443672594978	0.00015251739609
160.0	17	0.00359163529268	0.000123466463501
170.0	23457	4.9558228859	0.170361931433
180.0	282	0.0595788913256	0.00204809074749
190.0	111	0.0234512657345	0.000806163379333
210.0	9596	2.02737248638	0.06969318728
