Class	PixelSum	Percentage %	Area [degree^2]
10.0	12076	2.55132869379	0.0877047654849
11.0	1863	0.393600973544	0.0135304718531
12.0	21	0.00443672594978	0.00015251739609
20.0	4985	1.05319423141	0.0362047247385
30.0	7540	1.59299588863	0.0547610079295
40.0	4027	0.850795019036	0.0292470263836
50.0	334447	70.6595087488	2.42899931286
60.0	372	0.0785934311103	0.00270173673074
61.0	9	0.00190145397848	6.53645983243e-05
70.0	1701	0.359374801932	0.0123539090833
80.0	47	0.00992981522093	0.000341348457916
100.0	12323	2.60351304186	0.0894986605723
110.0	4	0.0008450906571	2.90509325886e-05
120.0	18871	3.98692644753	0.13705503722
121.0	40841	8.62858688166	0.296617284463
122.0	1	0.000211272664275	7.26273314714e-06
130.0	798	0.168595586091	0.00579566105142
150.0	9	0.00190145397848	6.53645983243e-05
160.0	17	0.00359163529268	0.000123466463501
170.0	23428	4.94969597864	0.170151312171
180.0	203	0.0428883508478	0.00147433482887
190.0	65	0.0137327231779	0.000472077654564
210.0	9674	2.0438517542	0.0702596804655
