Class	PixelSum	Percentage %	Area [degree^2]
10.0	14690	3.1035954382	0.106689549932
11.0	3102	0.655367804581	0.0225289982224
12.0	24	0.0050705439426	0.000174305595531
20.0	6329	1.3371446922	0.0459658380883
30.0	14270	3.01486091921	0.10363920201
40.0	6531	1.37982177038	0.047432910184
50.0	265870	56.1710632508	1.93094286183
60.0	241	0.0509167120903	0.00175031868846
61.0	7	0.00147890864993	5.083913203e-05
70.0	1230	0.259865377058	0.00893316177099
80.0	23	0.00485927127833	0.000167042862384
100.0	19942	4.21319947097	0.14483342442
110.0	4	0.0008450906571	2.90509325886e-05
120.0	37029	7.82321548544	0.268931745706
121.0	69828	14.752747601	0.507142130199
122.0	1	0.000211272664275	7.26273314714e-06
130.0	814	0.17197594872	0.00591186478178
150.0	9	0.00190145397848	6.53645983243e-05
160.0	17	0.00359163529268	0.000123466463501
170.0	23355	4.93427307414	0.169621132652
180.0	280	0.059156345997	0.0020335652812
190.0	78	0.0164792678135	0.000566493185477
210.0	9648	2.03835866493	0.0700708494037
