Class	PixelSum	Percentage %	Area [degree^2]
1.0	16643	0.0150956576533	0.00120872453641
2.0	98915593	89.7191569129	7.18390340041
3.0	3835886	3.47925385166	0.278587365684
4.0	12472	0.0113124462087	0.00090579897964
5.0	713	0.000646710563408	5.17827671972e-05
6.0	3035154	2.75296795704	0.220432921444
7.0	2238	0.0020299274066	0.000162538335186
8.0	3191831	2.89507829497	0.231811839559
9.0	670344	0.608020401006	0.048684806864
10.0	569374	0.516437840575	0.0413516988642
