Class	PixelSum	Percentage %	Area [degree^2]
10.0	289383	24.74003907	2.10171150632
11.0	27992	2.39310247543	0.203298426255
20.0	32563	2.78388810758	0.23649637947
30.0	14979	1.28059023934	0.108788479811
40.0	31346	2.67984389093	0.22765763323
50.0	294074	25.1410837868	2.13578098751
60.0	126020	10.7737487123	0.915249631203
61.0	174	0.0148756727181	0.0012637155676
70.0	84353	7.21153805052	0.612633329161
100.0	110923	9.48307037305	0.805604148881
110.0	33	0.00282124827412	0.000239670193856
120.0	73231	6.26069188977	0.531857211099
121.0	61970	5.29796228931	0.450071573129
122.0	9	0.000769431347488	6.53645983243e-05
130.0	3678	0.314440944007	0.0267123325152
150.0	5	0.000427461859716	3.63136657357e-05
170.0	135	0.0115414702123	0.000980468974865
180.0	499	0.0426606935996	0.00362410384043
190.0	266	0.0227409709369	0.00193188701714
200.0	11	0.000940416091374	7.98900646186e-05
210.0	18051	1.54322280595	0.131099596039
