Class	PixelSum	Percentage %	Area [degree^2]
10.0	303701	25.9641188515	2.20569931952
11.0	29600	2.53057420952	0.214976901155
20.0	34645	2.96188322597	0.251617389883
30.0	17324	1.48106985154	0.125819589041
40.0	38139	3.26059357354	0.276993379499
50.0	333791	28.5365843233	2.42423495992
60.0	91586	7.82990437678	0.665164678014
61.0	174	0.0148756727181	0.0012637155676
70.0	86197	7.36918598438	0.626025809084
100.0	129445	11.0665600862	0.940124492232
110.0	51	0.0043601109691	0.000370399390504
120.0	17074	1.45969675856	0.124003905754
121.0	62696	5.36002975135	0.455344317393
122.0	9	0.000769431347488	6.53645983243e-05
130.0	3306	0.282637781644	0.0240105957845
150.0	5	0.000427461859716	3.63136657357e-05
170.0	134	0.0114559778404	0.000973206241717
180.0	624	0.0533472400925	0.00453194548382
190.0	816	0.0697617755056	0.00592639024807
200.0	12	0.00102590846332	8.71527977657e-05
210.0	20366	1.74113764699	0.147912823275
