Class	PixelSum	Percentage %	Area [degree^2]
10.0	300444	25.6856701961	2.18204459766
11.0	29207	2.49697570734	0.212122647029
20.0	34211	2.92477953655	0.248465363697
30.0	16813	1.43738324948	0.122108332403
40.0	35690	3.05122275465	0.259206946022
50.0	334077	28.5610351416	2.4263121016
60.0	98433	8.41527064748	0.714892611873
61.0	174	0.0148756727181	0.0012637155676
70.0	86200	7.3694424615	0.626047597284
100.0	123368	10.5470229419	0.895988862897
110.0	48	0.00410363385327	0.000348611191063
120.0	24483	2.09310974228	0.177813495642
121.0	62303	5.32643124917	0.452490063267
122.0	9	0.000769431347488	6.53645983243e-05
130.0	3355	0.286826907869	0.0243664697087
150.0	5	0.000427461859716	3.63136657357e-05
170.0	148	0.0126528710476	0.00107488450578
180.0	513	0.0438575868068	0.00372578210449
190.0	362	0.0309482386434	0.00262910939927
200.0	11	0.000940416091374	7.98900646186e-05
210.0	19841	1.69625415172	0.144099888372
