Class	PixelSum	Percentage %	Area [degree^2]
10.0	298870	25.5511052026	2.17061305569
11.0	29094	2.48731506931	0.211301958183
20.0	34078	2.91340905108	0.247499420188
30.0	16704	1.42806458094	0.12131669449
40.0	35388	3.02540405832	0.257013600611
50.0	333190	28.4852034077	2.4198700573
60.0	99790	8.5312837962	0.724748140754
61.0	174	0.0148756727181	0.0012637155676
70.0	86018	7.3538828498	0.624725779851
100.0	122627	10.4836730943	0.890607177635
110.0	48	0.00410363385327	0.000348611191063
120.0	27300	2.33394175405	0.198272614917
121.0	62168	5.31488977896	0.451509594292
122.0	9	0.000769431347488	6.53645983243e-05
130.0	3411	0.291614480698	0.0247731827649
150.0	5	0.000427461859716	3.63136657357e-05
170.0	153	0.0130803329073	0.00111119817151
180.0	511	0.0436866020629	0.00371125663819
190.0	335	0.0286399446009	0.00243301560429
200.0	11	0.000940416091374	7.98900646186e-05
210.0	19811	1.69368938057	0.143882006378
