Class	PixelSum	Percentage %	Area [degree^2]
10.0	13793	2.91408385835	0.100174878299
11.0	2382	0.503251486303	0.0172998303565
12.0	23	0.00485927127833	0.000167042862384
20.0	5545	1.17150692341	0.0402718553009
30.0	9473	2.00138594868	0.0687998711029
40.0	4796	1.01326369786	0.0348320681737
50.0	319836	67.5726038511	2.32288351885
60.0	321	0.0678185252323	0.00233133734023
61.0	9	0.00190145397848	6.53645983243e-05
70.0	1335	0.282049006807	0.00969574875144
80.0	46	0.00971854255665	0.000334085724769
100.0	13818	2.91936567495	0.100356446627
110.0	4	0.0008450906571	2.90509325886e-05
120.0	23314	4.92561089491	0.169323360593
121.0	44436	9.38811210973	0.322726810127
122.0	1	0.000211272664275	7.26273314714e-06
130.0	811	0.171342130727	0.00589007658233
150.0	9	0.00190145397848	6.53645983243e-05
160.0	17	0.00359163529268	0.000123466463501
170.0	23377	4.93892107276	0.169780912781
180.0	240	0.050705439426	0.00174305595531
190.0	69	0.014577813835	0.000501128587153
210.0	9667	2.04237284555	0.0702088413334
