Class	PixelSum	Percentage %	Area [degree^2]
10.0	14569	3.07803144582	0.105810759221
11.0	2905	0.613747089719	0.0210982397925
12.0	24	0.0050705439426	0.000174305595531
20.0	6116	1.29214361471	0.0444188759279
30.0	12967	2.73957263765	0.094175860719
40.0	6133	1.29573525	0.0445423423914
50.0	281007	59.3690975699	2.04087885348
60.0	255	0.0538745293901	0.00185199695252
61.0	7	0.00147890864993	5.083913203e-05
70.0	1243	0.262611921694	0.0090275773019
80.0	21	0.00443672594978	0.00015251739609
100.0	18862	3.98502499356	0.136989672621
110.0	4	0.0008450906571	2.90509325886e-05
120.0	33208	7.01594263525	0.24118084235
121.0	61828	13.0625662868	0.449040265022
122.0	1	0.000211272664275	7.26273314714e-06
130.0	814	0.17197594872	0.00591186478178
150.0	9	0.00190145397848	6.53645983243e-05
160.0	17	0.00359163529268	0.000123466463501
170.0	23325	4.92793489422	0.169403250657
180.0	277	0.0585225280042	0.00201177708176
190.0	73	0.0154229044921	0.000530179519742
210.0	9657	2.0402601189	0.070136214002
