Class	PixelSum	Percentage %	Area [degree^2]
10.0	14764	3.11922961536	0.107226992184
11.0	3185	0.672903435716	0.0231318050737
12.0	24	0.0050705439426	0.000174305595531
20.0	6397	1.35151123337	0.0464597039423
30.0	14454	3.05373508943	0.104975544909
40.0	6575	1.38911776761	0.0477524704425
50.0	264787	55.9422549554	1.92307732183
60.0	237	0.0500716214332	0.00172126775587
61.0	7	0.00147890864993	5.083913203e-05
70.0	1214	0.25648501443	0.00881695804063
80.0	23	0.00485927127833	0.000167042862384
100.0	20441	4.31862453045	0.148457528261
110.0	4	0.0008450906571	2.90509325886e-05
120.0	36768	7.76807332007	0.267036172354
121.0	70152	14.8211999442	0.509495255738
122.0	1	0.000211272664275	7.26273314714e-06
130.0	813	0.171764676056	0.00590460204863
150.0	9	0.00190145397848	6.53645983243e-05
160.0	17	0.00359163529268	0.000123466463501
170.0	23453	4.95497779524	0.1703328805
180.0	289	0.0610577999755	0.00209892987952
190.0	84	0.0177469037991	0.00061006958436
210.0	9624	2.03328812098	0.0698965438081
