Class	PixelSum	Percentage %	Area [metre^2]
1.0	194317	1.51464556731	174885300.0
2.0	23859	0.185974096916	21473100.0
3.0	3948858	30.7802213169	3553972200.0
4.0	117833	0.918474611757	106049700.0
5.0	848265	6.61198362549	763438500.0
6.0	5019486	39.1254610769	4517537400.0
7.0	1931639	15.0565748184	1738475100.0
8.0	449423	3.50312404369	404480700.0
9.0	295526	2.30354084267	265973400.0
