Class	PixelSum	Percentage %	Area [metre^2]
1.0	273711	2.1334991425	246339900.0
2.0	11588	0.0903251534039	10429200.0
3.0	5490810	42.7992971662	4941729000.0
4.0	943169	7.35173322496	848852100.0
5.0	45576	0.355251915044	41018400.0
6.0	4400244	34.2986463854	3960219600.0
7.0	271138	2.1134433417	244024200.0
8.0	1189290	9.27017619017	1070361000.0
9.0	203680	1.58762748061	183312000.0
