Class	PixelSum	Percentage %	Area [degree^2]
1.0	242790	51.2948901593	1.7633189808
2.0	192622	40.695763138	1.39896218427
3.0	28168	5.9511284073	0.204576667289
4.0	9742	2.05821829537	0.0707535463195
