Class	PixelSum	Percentage %	Area [degree^2]
1.0	290743	61.4260482293	2.1115888234
2.0	40747	8.60872725122	0.295934587547
3.0	106858	22.5761743591	0.776081138638
4.0	1103	0.233033748695	0.0080107946613
5.0	24145	5.10117847892	0.175358691838
6.0	9726	2.05483793274	0.0706373425891
