From*, To*, Variable*, Range_Lower_Limit*, Weight, 
3, 5, static_var/D_ComF, 35500, 0, 
3, 5, static_var/D_ComF, 36000, 0, 
3, 5, static_var/D_ComF, 38000, 0, 
3, 5, static_var/D_ComF, 38500, 0, 
3, 5, static_var/D_ComF, 39000, 0, 
3, 5, static_var/D_ComF, 39500, 0, 
3, 5, static_var/D_ComF, 40000, 0, 
3, 5, static_var/D_ComF, 46000, 0, 
3, 5, static_var/D_ComF, 46500, 0, 
3, 5, static_var/D_ComF, 47000, 0, 
3, 5, static_var/D_ComF, 50000, 0, 
3, 5, static_var/D_ComF, 51500, 0, 
3, 5, static_var/D_ComF, 53000, 0, 
3, 5, static_var/D_ComF, 54000, 0, 
3, 5, static_var/D_ComF, 54500, 0, 
3, 5, static_var/D_ComF, 55000, 0, 
3, 5, static_var/D_ComF, 56000, 0, 
3, 5, static_var/D_ComF, 56500, 0, 
3, 5, static_var/D_ComF, 58000, 0, 
3, 5, static_var/D_KBA, 0, 0, 
3, 5, static_var/D_KBA, 500, 0, 
3, 5, static_var/D_KBA, 1000, 0, 
3, 5, static_var/D_KBA, 1500, 0, 
3, 5, static_var/D_KBA, 6500, 0, 
3, 5, static_var/D_KBA, 7000, 0, 
3, 5, static_var/D_KBA, 7500, 0, 
3, 5, static_var/D_Mill, 0, 0, 
3, 5, static_var/D_Mill, 8500, 0, 
3, 5, static_var/D_Mill, 10500, 0, 
3, 5, static_var/D_Mill, 11000, 0, 
3, 5, static_var/D_Mill, 12000, 0, 
3, 5, static_var/D_Mill, 12500, 0, 
3, 5, static_var/D_Mill, 13000, 0, 
3, 5, static_var/D_Mill, 13500, 0, 
3, 5, static_var/D_Mill, 14000, 0, 
3, 5, static_var/D_Mill, 14500, 0, 
3, 5, static_var/D_Mill, 15000, 0, 
3, 5, static_var/D_Mill, 15500, 0, 
3, 5, static_var/D_Mill, 16000, 0, 
3, 5, static_var/D_Mill, 16500, 0, 
3, 5, static_var/D_Mill, 17000, 0, 
3, 5, static_var/D_Mill, 17500, 0, 
3, 5, static_var/D_Mill, 18500, 0, 
3, 5, static_var/D_Mill, 19000, 0, 
3, 5, static_var/D_Mill, 19500, 0, 
3, 5, static_var/D_Mill, 21500, 0, 
3, 5, static_var/D_Mill, 22000, 0, 
3, 5, static_var/D_Mill, 22500, 0, 
3, 5, static_var/D_Mill, 24000, 0, 
3, 5, static_var/D_Mill, 24500, 0, 
3, 5, static_var/D_Mill, 25000, 0, 
3, 5, static_var/D_Mill, 26000, 0, 
3, 5, static_var/D_Mill, 26500, 0, 
3, 5, static_var/D_Mill, 27000, 0, 
3, 5, static_var/D_Mill, 27500, 0, 
3, 5, static_var/D_Mill, 28000, 0, 
3, 5, static_var/D_Mill, 28500, 0, 
3, 5, static_var/D_Mill, 29000, 0, 
3, 5, static_var/D_Mill, 29500, 0, 
3, 5, static_var/D_Mill, 30000, 0, 
3, 5, static_var/D_Mill, 30500, 0, 
3, 5, static_var/D_Mill, 32000, 0, 
3, 5, static_var/D_Mill, 32500, 0, 
3, 5, static_var/D_Mill, 33000, 0, 
3, 5, static_var/D_Mill, 34000, 0, 
3, 5, static_var/D_Mill, 34500, 0, 
3, 5, static_var/D_Mill, 35000, 0, 
3, 5, static_var/D_Mill, 43500, 0, 
3, 5, static_var/D_Mill, 44000, 0, 
3, 5, static_var/D_Mill, 44500, 0, 
3, 5, static_var/D_Mill, 45000, 0, 
3, 5, static_var/D_Mill, 46000, 0, 
3, 5, static_var/D_Mill, 46500, 0, 
3, 5, static_var/D_Mill, 47000, 0, 
3, 5, static_var/D_Mill, 48500, 0, 
3, 5, static_var/D_Mill, 49000, 0, 
3, 5, static_var/D_Mill, 56500, 0, 
3, 5, static_var/D_Mill, 135500, 0, 
3, 5, static_var/D_Mill, 136000, 0, 
3, 5, static_var/D_Mill, 136500, 0, 
3, 5, static_var/D_Mill, 139000, 0, 
3, 5, static_var/D_Mill, 139500, 0, 
3, 5, static_var/D_Mill, 140500, 0, 
3, 5, static_var/D_Mill, 146000, 0, 
