Class	PixelSum	Percentage %	Area [metre^2]
1.0	214926	0.501373922617	193433400.0
2.0	41048	0.0957557334877	36943200.0
3.0	16840905	39.2860361253	15156814500.0
4.0	263181	0.613941962946	236862900.0
5.0	1591	0.00371144445476	1431900.0
6.0	18695161	43.6115975011	16825644900.0
7.0	163555	0.381536956504	147199500.0
8.0	6134842	14.3112038477	5521357800.0
9.0	512198	1.19484250587	460978200.0
