Class	PixelSum	Percentage %	Area [degree^2]
1.0	1644	0.00370460940843	0.000119403837837
2.0	38662539	87.1226312245	2.80806297877
3.0	575	0.00129571192813	4.17622912141e-05
4.0	10634	0.0239627837282	0.00077234818221
5.0	56274	0.126808509641	0.00408718465354
6.0	512183	1.15415934345	0.0371998880016
7.0	366664	0.826245075506	0.0266308326013
8.0	4571610	10.301721057	0.332036361978
9.0	71846	0.161898642067	0.00521818012969
10.0	123179	0.277573042774	0.00894649959907
