Class	PixelSum	Percentage %	Area [degree^2]
1.0	141116	0.32341059709	0.0102482283207
2.0	12498904	28.645072179	0.907704455559
4.0	280	0.00064170588158	2.03343627214e-05
6.0	22507410	51.5826334862	1.6345494245
8.0	6329177	14.5052503802	0.459642074451
9.0	516284	1.18322314059	0.0374939504403
10.0	1640526	3.75976851102	0.119139466921
