Class	PixelSum	Percentage %	Area [degree^2]
1.0	79148	80.5569408963	0.57483080313
2.0	5127	5.21826749855	0.0372360328454
3.0	8951	9.11033984387	0.0650087244001
4.0	13	0.0132314174919	9.44155309129e-05
5.0	1645	1.6742832134	0.0119471960271
6.0	3367	3.42693713041	0.0244536225064
